PROLIFIC_PID,game,story,F,O,J,dominant,note
5ef39889a60ba311a96059ed,dgkw,aid,45,55,20,O,his financial need vs. sharing with neighbor
5ef42ba59401801d9f859e2d,ug,aid,45,55,30,O,"James's own hardship, then considering sharing aid with denied neighbor"
5ef528c2a0603b16a793423d,dglt,bonus,25,55,20,O,discretion to keep bonus or share with teammate
5ef558cec16df81bb0943005,dgkw,aid,45,50,30,balanced,choice between keeping help or sharing with Mark
5ef9b444fe0184017adcb10f,ug,aid,20,75,15,O,protecting own money given shared hardship
5efb79846ed89a0e53051c30,ug,bonus,60,45,55,balanced,conflict over keeping bonus vs sharing with contributing teammate
5efc87b969136802a7c7a683,ug,bonus,30,45,40,balanced,choice between keeping bonus or sharing with colleague after hard work
5efd3f03dbefb617cf28b12e,dglt,aid,45,50,30,balanced,whether to keep assistance or share with unselected neighbor
5efe1b0ea838402e11dd80bf,ug,bonus,70,45,40,F,whether Max deserves a share for his contribution
5efe3d722e800832404ef5bb,ug,bonus,62,30,55,F,whether to share bonus given Max's contribution
5efec43017f2363e1bf47368,tg,aid,25,55,20,O,James's lack of money and receiving financial help while neighbor did not
5f008359d27e1c01c7b6c603,dgkw,bonus,70,40,45,F,whether Max deserves a share for his contributions
5f00b01d61fa111d7796e996,tg,aid,45,55,10,O,James's hardship and receiving aid versus neighbor's denial
5f025a4eb69f9e3ece18457c,dglt,aid,62,30,18,F,deciding whether to share windfall with neighbor
5f0395a63963d05bc235abdb,dgkw,bonus,62,30,40,F,whether to share the bonus with team member
5f078308b1ceae026b948a49,tg,bonus,90,10,30,F,deserved equal split for commensurate work
5f0a686635f72917e94c7a63,ug,bonus,55,45,35,F,deciding whether to share reward with a deserving teammate
5f0c86cbe4af1361b7158f3e,ug,bonus,90,5,40,F,deserved equal split based on Max's equal contribution
5f0d5e8b03b5db770f95690d,dglt,bonus,45,40,30,balanced,framing the choice between keeping the bonus or sharing it with a teammate
5f0d610d72b0f27721ee3450,dglt,bonus,62,30,55,F,shared hard work and whether Max deserves a portion
5f0dafdb774977037b78d444,dglt,bonus,55,45,40,F,team's joint effort vs Steve's choice to keep or share bonus
5f0e1fecdc728111e1f7d093,tg,aid,62,45,40,F,whether to share aid with an unselected struggling neighbor
5f1088e27a43fe0c64ca5814,dgkw,bonus,30,45,40,O,Steve receiving bonus and deciding whether to share with Max
5f12e48a0e816727e429bc3d,dgkw,bonus,45,40,55,J,team effort and Steve's choice to share or keep reward
5f15e48b86fcde71f3e27d2e,ug,aid,55,30,45,F,moral dilemma about sharing aid with an unsuccessful neighbour
5f16a56ed3521723e6da7860,ug,aid,55,40,45,F,sharing aid with a less fortunate neighbor
5f16f603b73bff000888fae1,tg,aid,45,55,30,balanced,deciding whether to share aid with an unsuccessful neighbour amid own hardship
5f17553ce0feb10c3dd2b16a,dgkw,bonus,30,25,35,balanced,team's joint success and Steve's discretion to keep or share the bonus
5f1b12b7fbee1e07bfb2b5ee,dgkw,aid,55,40,30,F,deciding whether to share aid with an unselected acquaintance
5f1b55267edce210c08134de,ug,aid,55,45,25,F,deciding whether to share windfall with rejected peer
5f204db86a1b2a30a723f56c,tg,bonus,68,45,42,F,deciding whether to share bonus with contributing teammate
5f20817e92b4d83793b52912,ug,bonus,55,20,45,F,whether to share a jointly-earned bonus with a colleague
5f21fe68039e0e45fabc19af,ug,aid,40,55,10,O,internal conflict over keeping vs. sharing money
5f2460917bb0bd0183f28780,ug,bonus,30,55,25,O,Steve's earned bonus and the choice to keep or share it
5f25419d6c25411a2b68ddd8,tg,aid,62,45,30,F,dilemma over whether to share funding with equally struggling peer
5f25e860dd98342ce97e7403,dglt,bonus,55,45,35,balanced,team lead deciding whether to keep or share a team bonus
5f25f878b35a042f630d207f,dglt,aid,55,40,35,F,moral conflict over who deserved the aid
5f26ce69087bee36e846e2cb,dglt,aid,55,40,30,F,whether to share assistance with a struggling neighbour
5f2abd2599c656372b009d63,dglt,aid,55,45,30,balanced,dilemma of sharing welfare money with a struggling neighbour
5f2af36061a10a452cd8dc4e,ug,bonus,30,45,35,O,Steve's choice to keep or share his bonus with Max
5f2b0ce8a305a14b3865b39d,tg,aid,55,30,40,F,deciding whether to share aid with equally struggling friend
5f2c4bf4e4f3080e6a469fcc,dgkw,bonus,55,30,45,F,whether to split a jointly-earned bonus with teammate
5f2c4bf4e4f3080e6a469fcc,ug,aid,55,45,30,balanced,whether James should share his aid with an unselected neighbor
5f2e72ed16a1ff1e83d98d1b,dglt,aid,55,35,30,F,deliberating whether to share aid with a refused neighbor
5f300bc5ad7a2d42181effbc,dgkw,bonus,62,45,55,F,deciding whether to share bonus with a valuable contributor
5f30fff39031820144a7b83f,dgkw,bonus,40,45,30,balanced,framing a keep-vs-share bonus allocation choice
5f31a6fcd1c79309b33d8c74,dglt,bonus,45,40,55,J,team effort and decision whether to share bonus with co-worker
5f33f5c671dbfc2622aecda4,tg,bonus,55,20,40,F,even split to avoid Max finding out
5f35cd449bf003039842077f,dglt,bonus,40,45,55,J,team effort behind bonus and whether to share with teammate
5f369f5484d5ad083b7ce317,dglt,aid,55,60,20,O,"conditional helping only from surplus, protecting own aid money"
5f37ea7ccee6b328b7bbed2b,dglt,aid,62,30,40,F,whether to share aid with neighbour who got none
5f37f046d1a0bd2af1cb0ce6,ug,aid,55,45,30,F,deciding whether to share aid with a denied neighbor
5f3ac20029c84574e35b3193,dgkw,aid,30,55,25,O,James's financial hardship and whether to keep or share aid
5f3adfbf2e598b7a0b73c45e,dgkw,aid,20,30,25,balanced,contrast between one neighbor receiving aid and the other being denied
5f3bd727a1276993eee15875,dgkw,aid,55,60,10,balanced,James's hardship and unequal assistance vs neighbor
5f3ebd568c429614c0f595e8,tg,bonus,72,25,45,F,whether to share bonus with a coworker who contributed
5f4183ee48465a339d3dc81d,dglt,aid,55,45,20,balanced,deciding whether to share grant with a needy neighbor
5f4348be761e0a593fde3875,dglt,bonus,78,30,42,F,whether Steve should share bonus with Max given Max's contribution
5f43ff27038f80311674da5a,tg,bonus,85,30,55,F,Max deserves a fair split of the jointly earned bonus
5f464fffdb67840175b5b746,tg,bonus,70,35,40,F,whether to share bonus given Max's contribution
5f4a0168c53d365702393870,dgkw,bonus,68,30,40,F,teammate's significant contribution and whether to share the bonus
5f4a5b3dccae1c5e215cfe3e,tg,aid,30,55,35,O,James's own financial hardship and whether to share aid with neighbor
5f4bbf82fffa8779d1d4b082,dglt,bonus,45,40,40,balanced,keep bonus vs. share with teammate
5f4beb12d01b150d4fe1d9f3,tg,bonus,55,20,45,F,bonus split at Steve's discretion after joint performance
5f4d0dea00dba59727e12865,dgkw,aid,45,50,40,balanced,dilemma over whether to share assistance while both struggle
5f4d8b400a964794d613e4b8,tg,bonus,30,25,35,balanced,setup of a bonus-division decision between teammates
5f4e74b1ade9a50467c527dd,dglt,bonus,55,40,45,F,how a shared bonus should be divided between teammates
5f4fe426bc50f511ff591125,ug,aid,45,40,35,balanced,dilemma of keeping aid vs sharing with rejected friend
5f517edd007af03cbf15085f,dgkw,aid,55,60,30,balanced,deciding whether to share aid with a less-fortunate acquaintance
5f525cd7d4ac644f3330116c,dglt,aid,40,55,30,O,keep vs. share dilemma framed around James's own funds
5f534285e27bc764ee6d3964,dglt,aid,62,30,45,F,whether to share aid with an unselected peer
5f55285b17b4c28c24feeed4,tg,aid,55,40,30,F,considering whether to share assistance with a struggling acquaintance
5f557b11e44ff19554e13eaf,dglt,aid,55,30,40,F,deciding whether to share awarded money with denied neighbor
5f558a5eb6604495cc52268d,ug,aid,55,40,30,F,deciding whether to share aid with rejected neighbor
5f56ca855ac4f51358ab03ca,dglt,aid,55,40,30,F,choice to share aid with a struggling neighbor
5f5730f56cdec01a853fcb5c,ug,aid,62,40,15,F,sharing weighed against relative financial need
5f57fd0328b04b3489d452e9,dgkw,aid,45,55,25,O,whether to share own welfare award with a struggling acquaintance
5f5a07190adc3903dfa338e5,dgkw,aid,45,55,30,O,two skint neighbours and whether to share a government payout
5f5a99fc00933319322faf08,dglt,aid,30,62,25,O,James weighing his own need against sharing with a distant neighbour
5f5aa9f89a3ef61b0778d49a,dglt,bonus,90,5,30,F,Max deserves a cut for his contribution
5f627ea43a49581b4438a944,ug,bonus,55,35,45,F,deciding whether to share a bonus with teammate
5f68c02bfe85b202e0f00cc7,ug,aid,45,55,35,O,James's own hardship weighed against sharing with a struggling neighbor
5f6c9e7e9d4078069e0d5e08,dglt,bonus,78,20,45,F,whether to share bonus given teammate's contribution
5f6cb2f8133bba097fb3941d,dglt,bonus,70,45,55,F,whether to share bonus with a contributing coworker
5f6dfe80423f152bb7a96a6f,ug,aid,78,25,20,F,who deserved help and whether to share
5f6f3b4884cdf34934e9db6f,ug,bonus,85,20,35,F,fairness of rewarding Max's effort with a share of the bonus
5f6f9baca584d55393f7d016,dgkw,bonus,55,20,45,balanced,team task and option to share reward
5f709bd12fcbfe673d756220,ug,bonus,45,40,55,J,team bonus to be divided between Steve and Max
5f71d4f530efc0058ab5baa4,tg,bonus,78,12,30,F,whether Steve should split the bonus with teammate
5f7529755aaa0e1a6e804640,tg,bonus,70,30,45,F,sharing bonus with teammate for his contribution
5f76586f6ce6850f223a25ab,dgkw,aid,62,35,20,F,posing dilemma of whether to share windfall with Mark who got nothing
5f7735ba0b8f6221c5c2995f,tg,aid,45,40,30,balanced,deciding whether to keep aid or share with unselected neighbor
5f7783016ee66e2d3333b7f8,tg,aid,45,40,35,balanced,whether to share received aid with an unapproved neighbor
5f820deb48cf2a31b3c31f21,dglt,aid,30,70,5,O,James's strong need for the money he received
5f87ec72bcee242284725d55,ug,bonus,62,45,55,F,deciding whether to share bonus with a contributing teammate
5f8b90a4b237f91824a88aeb,dglt,aid,45,40,30,balanced,deciding whether to share approved aid with a denied acquaintance
5f8dea93d46d7417d95a7db2,ug,aid,45,55,30,balanced,James's own hardship weighed against sharing aid with a struggling neighbour
5f8e0a296626561cd3d0fb07,dglt,bonus,55,40,35,F,deciding whether to share a bonus with teammate
5f8ecda3e9931a05ee8f5091,ug,bonus,45,40,40,balanced,bonus to keep or share with teammate
5f8eeaf9bc748a0af999b20f,tg,bonus,55,30,45,F,dividing bonus after joint effort
5f91fcd0d41fea101c469878,ug,bonus,45,40,55,J,team success and whether to share bonus with teammate
5f989990fa1d941a7caebfb2,dgkw,bonus,30,55,35,O,Steve's hard work and his choice to share bonus
5f997cd7bbb6e20612c718d0,ug,aid,55,60,30,balanced,deciding whether to keep or share welfare money with a struggling neighbour
5f99ba5121189e05a9490a72,dglt,bonus,45,40,55,J,choice to keep bonus or share with supportive teammate
5f9a5029fbebbc16a6447583,dglt,aid,55,40,45,F,conflict over sharing aid that Mark needs too
5f9e03f3517e0d3ad1eab67b,ug,bonus,85,10,40,F,equal split justified by Max's contribution
5fa0ec6d81b63717a99bcb31,dglt,aid,40,62,25,O,weighing sharing with needy neighbor against keeping scarce funds for own needs
5fa2e56fe794555527f2c8ef,ug,bonus,62,25,55,F,sharing bonus with a contributing helper
5fa69d14787b502edb9a305f,ug,aid,55,40,45,balanced,whether to share aid with a rejected neighbor
5fa73d44bd817348afe7eb08,dglt,aid,30,35,15,balanced,contrast between who got aid and who didn't
5fab34d5e971f1617667232e,tg,bonus,62,40,45,F,how to split bonus with contributing teammate
5fac4dc60d67201ffe756ca1,dgkw,bonus,78,30,45,F,weighing Max's contribution against own bonus
5fb242a8b0c0e17bad2840f4,dgkw,bonus,45,40,30,balanced,deciding whether to share a team bonus with Max
5fb283edfe85298787605a24,ug,bonus,75,30,45,F,whether to share bonus given Max's contribution
5fb283edfe85298787605a24,dglt,bonus,85,25,40,F,whether Max deserves a share of the bonus for his contribution
5fb2ba6d5ac8a2924777eb4e,tg,bonus,62,33,45,F,whether to share bonus with a key contributor
5fb3d0c3f2ff18016df4934d,dglt,bonus,45,60,25,O,claiming larger share for own greater effort while acknowledging Max's contribution
5fb402c2ce203a01686cf33a,dgkw,aid,55,45,30,balanced,James deciding whether to share his accepted assistance with rejected neighbour Mark
5fb7c9683359973a5ebb4076,dglt,aid,55,30,25,F,deciding whether to share aid with unselected peer
5fb97fd79151375e06959a82,dgkw,aid,45,40,30,balanced,dilemma of whether to share windfall with unassisted neighbor
5fb9b9c1c62f408e51e09e32,dglt,bonus,70,30,55,F,whether Max deserves a share for his significant contribution
5fbafd1b299177bdcc7aa4ac,dglt,aid,55,30,40,F,deciding whether to share aid with a struggling acquaintance
5fbb062e91513797e214827d,dgkw,aid,78,20,30,F,whether James should share with equally struggling Mark
5fbcf7f7ab1d320008701750,tg,aid,40,55,20,O,moral dilemma of helping others while facing own financial struggle
5fbe39bf0d0ce90a7eb0c791,tg,aid,55,45,30,balanced,dilemma over whether to share his aid with an unsuccessful neighbour
5fbe9fcac743b5060e73c0ea,dglt,bonus,88,5,40,F,fair split of bonus based on contribution
5fbfd130b6d531364fba8ed6,tg,bonus,45,40,35,balanced,"bonus earned by team, Steve deciding whether to share with Max"
5fbfffc4e214a60ab1b745fd,dgkw,bonus,45,30,55,J,team bonus with option to share with partner
5fc10a4e1de4be09d6c3d2e7,dglt,bonus,45,40,40,balanced,leader's choice to keep or split the team bonus
5fc1453b3582c11583752a29,dglt,aid,55,45,40,F,dilemma over whether to share aid with rejected neighbour
5fc2c0cfdb80f9025c6b4810,dgkw,aid,40,55,25,O,James's hardship and his pending decision about sharing assistance
5fc3d41149c0c8728f07b95b,dgkw,aid,55,40,45,balanced,deciding whether to share aid with an unselected neighbor
5fc3f52bc7a6322df9a0f857,ug,aid,30,55,10,O,conditional small giving based on amount kept
5fc3f52bc7a6322df9a0f857,dgkw,bonus,68,20,55,F,acknowledging teammate's contribution to the bonus
5fc50bb38378c80ac88354ef,dglt,aid,55,45,30,F,deciding whether to share approved funds with an unapproved neighbor
5fc50bb38378c80ac88354ef,ug,bonus,55,30,45,F,whether Steve should share the team's collectively earned bonus
5fc51d23152a5a0008a1956c,dgkw,aid,55,30,45,F,deciding whether to share aid with a rejected neighbor
5fc5e7f29b30921814e73ea1,dglt,aid,55,45,30,balanced,conflict over sharing aid with an unselected neighbor
5fd662c6c8fe6f54b49e854d,ug,aid,45,50,30,balanced,dilemma over sharing aid with unselected neighbor amid own hardship
5fd67cce91f9895969c0edee,dgkw,bonus,80,25,40,F,coworker's contribution deserving a share
5fd686427fe77d5be44d54ea,tg,aid,45,55,30,O,dilemma over keeping aid versus sharing with needy neighbor
5fd7f08920e71c0f734ee097,dglt,bonus,40,35,45,balanced,framing a distribution decision between teammates
5fe3f78843c57817126e10b2,ug,bonus,40,45,35,balanced,dilemma of keeping bonus vs. sharing with teammate
5fe90f1a6a365785d7cb440b,ug,bonus,30,45,40,O,"decision to keep or split a joint bonus, emphasis on own discretion"
5feb9a64d42dc5c4926ffe03,dgkw,aid,45,55,30,O,"aid recipient facing an unselected neighbour, weighing what to do"
5fedc499d92c4a83e5d18e93,dglt,bonus,30,40,35,balanced,framing the keep-vs-share decision without emphasis
5fefa037c9707d2dde068a38,dglt,bonus,62,45,50,F,deciding whether to share bonus with contributing colleague
5ff082234cfb7df5d6371e99,dgkw,aid,62,30,40,F,deciding whether to share aid with a neighbor who got none
5ff090bc539a38452f1f9a06,ug,aid,30,20,70,J,helping Mark with hope of reciprocity
5ff0d02c416cbafe9c914e50,tg,bonus,70,0,55,F,Max deserves a fair split plus future joint effort
5ff7191fc4d15f3308c4365c,dglt,bonus,40,20,45,J,team bonus split decision after joint success
5ff971cd2fb33a2683b56685,dgkw,bonus,78,15,55,F,splitting bonus with a colleague who contributed
5ffd055afa9eac21f6e8bc6f,dgkw,aid,55,30,35,F,contemplating sharing aid with neighbor who got none
5ffe0751a3b25844a41e8d1d,dgkw,bonus,45,40,55,J,team's shared work and choice to share bonus with teammate
5ffe0751a3b25844a41e8d1d,ug,bonus,68,40,55,F,whether to share bonus given Max's contribution
60006a6a784be00d525ad974,dgkw,bonus,62,25,55,F,splitting a bonus with a teammate who also contributed
600552740dbd6673a1ffda30,tg,bonus,62,35,40,F,whether to share bonus with a deserving contributor
600606925db9c892b3939202,dgkw,aid,60,55,30,balanced,guilt over sharing aid vs own need
6007a7996fbeef04ce080f90,tg,aid,45,40,5,balanced,James keeping money conditional on genuine need
6009a44e7fcfa0016fe05284,ug,aid,30,55,40,O,torn between keeping aid for self or helping needy neighbor
6009f30d89becb1172102508,dglt,bonus,78,20,40,F,whether Steve should share bonus with Max
600c125c46cf802e41733705,ug,aid,55,50,30,balanced,moral dilemma of sharing aid vs. own need
600c167e28de48080e812884,tg,aid,45,30,40,balanced,considering sharing welfare with a neighbor who was denied
600f703268a8121638734057,ug,aid,45,25,40,balanced,dilemma over whether to share aid with an ineligible neighbor
6010a8d40410bb4361630b89,ug,bonus,55,30,60,J,team effort and whether to share the bonus
