StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q241_First Click,Q241_Last Click,Q241_Page Submit,Q241_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,transfer,reasons,beliefs,P1_CHOICE,P1_ID,allocation_hp,transfer_hp,attention_check,Q_DataPolicyViolations
2026-04-21 15:53:23,2026-04-21 16:02:21,0,,100,538,1,2026-04-21 16:02:22,R_3J7zwJS9Sh7i03n,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.799,0,0,0,2.12,0,80.751,80.751,81.792,1,If I did the math correct that gives us the same amount in the end and I think that is fair.,89.012,89.012,90.818,1,0,7.5,6137ebb74197e0473d1318e3,69e79d694e688d4f2dd8e0a7,69e773e81779eeec606ecf09,1.5,If I did the math correct that gives us the same amount in the end and I think that is fair.,,3,69cb01b2a17e034b9f7e1f08,6,0,1,
2026-04-21 16:00:57,2026-04-21 16:02:53,0,,100,116,1,2026-04-21 16:02:53,R_1wbipieMe0k4T6m,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.735,0,0,0,2.01,0,10.732,10.732,12.967,1,It seemed fair to give them half,9.552,9.552,11.03,1,0,4.5,699c9fd2509b16906d495cf1,69e79f3243f14c413af9db40,69e773e81779eeec606ecf09,4.5,It seemed fair to give them half,,3,69bf056721a1f103406820dc,3,3,1,
2026-04-21 16:03:51,2026-04-21 16:04:00,0,,100,8,1,2026-04-21 16:04:00,R_6uJ3heI07AT1sou,,,,,,,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,,,,0,,69e108dce4fab842536717ea,69e79fe0e7342d231d0f39fd,69e773e81779eeec606ecf09,,,,,,,,0,
2026-04-21 16:02:09,2026-04-21 16:04:59,0,,100,169,1,2026-04-21 16:04:59,R_3IYP9sg2mO07D2w,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.087,0,0,0,2.008,0,2.795,10.144,11.635,2,"The provider should get a profit, or else they wouldn't sell to me at all, but I still want most of the money, becuase my contact is probably dangerous or something.",14.334,14.334,15.492,1,0,5,69a4ab71b960eb86b04b0df4,69e79f79426beda15e3dece2,69e773e81779eeec606ecf09,4,"The provider should get a profit, or else they wouldn't sell to me at all, but I still want most of the money, becuase my contact is probably dangerous or something.",,3,60b5978a763e082160170728,3,3,1,
2026-04-21 16:02:12,2026-04-21 16:05:15,0,,100,183,1,2026-04-21 16:05:16,R_8Iz9YiWC0h4f5iE,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,10.059,0,0,0,2.006,0,8.187,8.187,9.895,1,"Because the amount was so high, I wanted to also reward the other person. ",10.279,10.279,11.17,1,1,5,603fecc70e39191700a56900,69e79f7d0d828a5d8c725a01,69e773e81779eeec606ecf09,4,"Because the amount was so high, I wanted to also reward the other person. ",,3,6877bdcaf946816818814ec3,3,3,1,
2026-04-21 15:56:14,2026-04-21 16:05:31,0,,100,556,1,2026-04-21 16:05:31,R_7FUu3OHWHWFp1y9,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,8.073,0,0,0,2.022,0,15.389,64.311,66.662,4,"I choose to send $3 because it's the amount of money I'm owed, leaving me with $6.",14.226,21.284,22.966,3,0,6,675c89cc4e1a6bad637f454f,69e79e11290c2f526e9b0a88,69e773e81779eeec606ecf09,3,"I choose to send $3 because it's the amount of money I'm owed, leaving me with $6.",,3,62b2d869074bd11bce35650e,4,2,1,
2026-04-21 16:02:12,2026-04-21 16:06:12,0,,100,240,1,2026-04-21 16:06:13,R_2BWslDGLVbvRc2Z,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.556,0,0,0,2.116,0,15.444,15.444,16.274,1,"To be fair, I sent half of it back",6.091,6.091,8.155,1,1,6,5e2ec5940038f248414fc400,69e79f7e26fd43c05e52a2be,69e773e81779eeec606ecf09,6,"To be fair, I sent half of it back",,4,6983a21981e747a4cdb8659e,3,3,1,
2026-04-21 16:01:30,2026-04-21 16:06:55,0,,100,324,1,2026-04-21 16:06:55,R_1CTlzdFWl3y4aHN,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.967,0,0,0,2.11,0,19.077,19.077,24.839,1,"I thought it was only fair to share half of what I got with them, since they shared with me. And also, just in general, I think it's a good idea, ethically, to share what you have, especially when you had nothing to begin with.",10.255,53.124,56.308,5,0,9,58d4c4c287b2420001263b6a,69e79f52c9255af5e5e01560,69e773e81779eeec606ecf09,9,"I thought it was only fair to share half of what I got with them, since they shared with me. And also, just in general, I think it's a good idea, ethically, to share what you have, especially when you had nothing to begin with.",,6,5e9f8d2463508412377fe12e,3,3,1,
2026-04-21 16:03:47,2026-04-21 16:07:36,0,,100,229,1,2026-04-21 16:07:36,R_6CvvvLpxvsHA8aO,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.071,0,0,0,2.01,0,16.745,16.745,19.445,1,as a broker i want to have the most to resell,16.266,17.974,19.847,2,0,8,69a9b6f7abaf1d742e4b4b80,69e79fdaaae7617c7190184d,69e773e81779eeec606ecf09,1,as a broker i want to have the most to resell,,3,69e1353532e49252c89a888a,5,1,1,
2026-04-21 15:53:42,2026-04-21 16:07:47,0,,100,844,1,2026-04-21 16:07:48,R_5aapWdvhgSy2Ngt,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,10.443,0,0,0,2.005,0,12.364,57.282,58.913,11,"The reason I sent 9 back was to share the money made... actually now that I reflect on my decision, I may have made an error.",8.189,28.592,112.07,3,1,9,698603f8d1c050c2bb6c72a0,69e79d7a18372461947cd688,69e773e81779eeec606ecf09,9,"The reason I sent 9 back was to share the money made... actually now that I reflect on my decision, I may have made an error.",,6,559628b5fdf99b6e899305cb,4,2,1,
2026-04-21 15:48:18,2026-04-21 16:07:50,0,,100,1171,1,2026-04-21 16:07:51,R_5e9Em6GrSmBdNrk,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.993,0,0,0,2.808,0,7.946,7.946,8.611,1,It felt like a safe amount to send and gamble with,3.345,4.625,5.227,2,0,6,610021cc85f3979304c98600,69e79c3da9281ee63721aaec,69e773e81779eeec606ecf09,6,It felt like a safe amount to send and gamble with,,4,603c03a28512c295187c1891,3,3,1,
2026-04-21 15:56:53,2026-04-21 16:08:15,0,,100,681,1,2026-04-21 16:08:15,R_3vbQGJX8tbyEN3Y,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.43,0,0,0,2.107,0,27.992,51.106,53.224,4,i was to receive thrice the amount so i divided bt three to get four,15.408,21.157,23.081,3,1,8,6995b9e346fe1f796fe97714,69e79deef19d4330a7ad42b0,69e773e81779eeec606ecf09,4,i was to receive thrice the amount so i divided bt three to get four,,4,69b0a76a5391ab8c0e6d8e21,4,2,1,
2026-04-21 16:05:42,2026-04-21 16:09:59,0,,100,257,1,2026-04-21 16:10:00,R_6QMGOBCi8HXRydj,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.936,0,0,0,2.12,0,9.046,9.046,11.879,1,They sent me all of the money which indicates they trusted me. It is random that I was the broker so it's not like what I'm doing takes more skill so I want to be fair and give an equal amount because of the trust shown to me.,9.66,16.067,23.749,2,0,9,695c67c015542483dd3c0073,69e7a050c564e3d5f4fb6c0d,69e773e81779eeec606ecf09,9,They sent me all of the money which indicates they trusted me. It is random that I was the broker so it's not like what I'm doing takes more skill so I want to be fair and give an equal amount because of the trust shown to me.,,6,69adf7965db32e7f14e1655f,3.5,2.5,1,
2026-04-21 16:06:36,2026-04-21 16:10:04,0,,100,208,1,2026-04-21 16:10:05,R_5kebbKIfP6sEadY,,,,,,,anonymous,EN,1,,,1,1,1,1,,,,,,,,,,,,,,,,,,1,,66bcbe5f484b82ae7788d175,69e7a040673702877b9b0a70,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 16:03:17,2026-04-21 16:11:12,0,,100,474,1,2026-04-21 16:11:13,R_6HqvOwErmDpdQaD,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.93,0,0,0,2.11,0,45.828,51.415,52.832,2,I chose that amount to equally share with the data producer the amount of the profit to maintain a good relationship.,16.973,27.076,31.682,2,0,12,652423321917b76cf71dfbbd,69e79fbb5873239bcb857c53,69e773e81779eeec606ecf09,6,I chose that amount to equally share with the data producer the amount of the profit to maintain a good relationship.,,6,63ea52773c5861d1f32c4bdb,4,2,1,
2026-04-21 16:01:45,2026-04-21 16:11:33,0,,100,587,1,2026-04-21 16:11:33,R_6jZe2d6zjBgeLHX,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.675,0,0,0,2.02,0,33.179,38.739,56.452,2,"I am striving for equal bonuses for both of us: The data provider sold me 3 units out of their 6, so they still have 3 left. If I return 3 to them, I will still have $6 remaining, and they will have $3+$3, so we will each have $6. (If I understood correctly.)",103.543,105.625,110.592,2,0,6,5de7d10810088f749c347bb6,69e79e2c318da20c2fcaf67f,69e773e81779eeec606ecf09,3,"I am striving for equal bonuses for both of us: The data provider sold me 3 units out of their 6, so they still have 3 left. If I return 3 to them, I will still have $6 remaining, and they will have $3+$3, so we will each have $6. (If I understood correctly.)",,3,67331cc38831a6fecebc81a3,5,1,1,
2026-04-21 16:05:15,2026-04-21 16:12:57,0,,100,462,1,2026-04-21 16:12:57,R_3s6ybZ3uLMcC8hS,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.302,0,0,0,2.016,0,39.179,39.179,40.597,1,That some of the money will be held for future selling,13.197,21.811,23.251,2,1,6,608c451be10e84b9fc005f3e,69e7a032138c3fabcf8e05ae,69e773e81779eeec606ecf09,12,That some of the money will be held for future selling,,6,69c4c49275afc927aa06e49d,3,3,1,
2026-04-21 16:06:47,2026-04-21 16:13:17,0,,100,389,1,2026-04-21 16:13:17,R_3gF3UKaApkDknrr,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.29,0,0,0,2.004,0,21.121,29.908,31.114,2,They sent me a little more than half of what they had so I decided to send them a little more than half of my money,13.61,13.61,15.263,1,1,5,5f4d8b400a964794d613e4b8,69e7a08f2b0d446be1dc529b,69e773e81779eeec606ecf09,5.5,They sent me a little more than half of what they had so I decided to send them a little more than half of my money,,3.5,69b36ce649483fff396fb787,3,3,1,
2026-04-21 16:07:02,2026-04-21 16:13:25,0,,100,383,1,2026-04-21 16:13:26,R_6EWslb2lx2LXeFm,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.171,0,0,0,2.914,0,39.468,43.089,44.145,3,"The data provider chose to send half of their available data, which felt like a fair and cooperative gesture. Since I received $9 from that, I thought it was fair to send back $4, giving us both a reasonable share of the total value generated.",40.201,40.873,42.199,2,0,5,69d3d7345c83667d49a0ce94,69e7a06340a4cba6333fface,69e773e81779eeec606ecf09,4,"The data provider chose to send half of their available data, which felt like a fair and cooperative gesture. Since I received $9 from that, I thought it was fair to send back $4, giving us both a reasonable share of the total value generated.",,3,694178d1776921ebc5bf1df0,3,3,1,
2026-04-21 16:09:35,2026-04-21 16:13:57,0,,100,261,1,2026-04-21 16:13:57,R_7mPOomRqOtZCdCu,,,,,,,anonymous,EN,1,,,1,1,2,1,,,,,,,,,,,,,,,,,,1,,5ef98087540ce971a8fb4280,69e7a135d725c89fb2e046be,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 16:05:06,2026-04-21 16:13:57,0,,100,531,1,2026-04-21 16:13:57,R_6eXyrxmmI5nr7Lc,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.511,0,0,0,2.025,0,13.991,32.851,35.141,2,I decided to split the proceeds as then we both make extra money.,19.185,19.185,21.705,1,1,3,69e6a208fcae692eba0de163,69e7a02956fe0935855f408a,69e773e81779eeec606ecf09,3,I decided to split the proceeds as then we both make extra money.,,2,66b5246367e6c8daaf52d001,4,2,1,
2026-04-21 16:08:06,2026-04-21 16:14:01,0,,100,355,1,2026-04-21 16:14:02,R_3MWFyFmWNuJFIUx,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.129,0,0,0,2.01,0,25.167,32.762,34.152,2,"It's fair that we share the profits, as they came from the results of the producer sending me this much to start with.",17.037,17.037,18.482,1,1,4,6042794fe3c49714bee3e9cf,69e7a0d8d0f6518efd0c55db,69e773e81779eeec606ecf09,3.5,"It's fair that we share the profits, as they came from the results of the producer sending me this much to start with.",,2.5,69963e886c87edd4287464ad,3.5,2.5,1,
2026-04-21 16:08:56,2026-04-21 16:15:14,0,,100,377,1,2026-04-21 16:15:14,R_8NPpdlzmDQziCJI,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.336,0,0,0,2.015,0,13.877,27.177,28.141,3,I choose this amount as it seemed the correct amount sent due to the the way the offerings worked,10.944,14.972,15.696,3,0,15,6146fae1e27a56034fdcb5c5,69e7a11179b9e9379f688e2d,69e773e81779eeec606ecf09,3,I choose this amount as it seemed the correct amount sent due to the the way the offerings worked,,6,6383c45c33cfe57f57d049a9,3,3,1,
2026-04-21 16:12:59,2026-04-21 16:16:13,0,,100,194,1,2026-04-21 16:16:14,R_3L23kPggmlTEWv8,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.507,0,0,0,2.006,0,16.468,16.468,30.821,1,I wanted to ensure I was making a fair choice even if I didn't receive the most equal outcome. I choose to give back a little more than I received to make the other participant feel that I was very fair. ,10.297,10.297,15.223,1,0,3.5,5fde79586576595c57b61fc8,69e7a203938c1c05d59b332c,69e773e81779eeec606ecf09,2.5,I wanted to ensure I was making a fair choice even if I didn't receive the most equal outcome. I choose to give back a little more than I received to make the other participant feel that I was very fair. ,,2,6108f72b081cf2b1cbde83aa,3.5,2.5,1,
2026-04-21 16:09:15,2026-04-21 16:16:25,0,,100,430,1,2026-04-21 16:16:25,R_2ISK7LxaFgFhGLM,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.248,0,0,0,2.004,0,50.177,70.275,84.268,2,by only sending partial allocation i cant maximise the benefits for us both so i need to send less back to encourage a better investment next time ,7.187,18.508,22.088,4,0,7,59ce3501a5bbdd0001bf45e2,69e7a1216cf8c76ebc92e61c,69e773e81779eeec606ecf09,2,by only sending partial allocation i cant maximise the benefits for us both so i need to send less back to encourage a better investment next time ,,3,69d81e11373768dde18f45ce,5.5,0.5,1,
2026-04-21 16:14:53,2026-04-21 16:16:33,0,,100,99,1,2026-04-21 16:16:33,R_62Yryvu9Vc1gaUa,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,8.212,0,0,0,2.112,0,3.852,5.301,8.985,3,"I would love to have a bonus of $6 and I am broke, so that will help a lot. ",2.952,2.952,9.996,1,1,6,5c0ea3b7481b47000182320a,69e7a03068c8a854aa42facc,69e773e81779eeec606ecf09,0,"I would love to have a bonus of $6 and I am broke, so that will help a lot. ",,2,69b2bb94f2d0c352150d4dea,6,0,1,
2026-04-21 16:14:58,2026-04-21 16:18:30,0,,100,211,1,2026-04-21 16:18:31,R_5DjC4h1GzBJMQpr,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.881,0,0,0,2.008,0,12.916,13.765,15.601,2,I chose that amount so both of us would be receiving the same amount of money with the differential. It wouldn't be fair for me to receive $12 and the provider much less. ,6.777,6.777,7.736,1,0,6,69b4af92f3128127b90eadb1,69e7a27c81826b7979493581,69e773e81779eeec606ecf09,6,I chose that amount so both of us would be receiving the same amount of money with the differential. It wouldn't be fair for me to receive $12 and the provider much less. ,,4,69c436ca754636ff2803fe79,3,3,1,
2026-04-21 16:15:20,2026-04-21 16:18:34,0,,100,193,1,2026-04-21 16:18:34,R_5PBVtqtEtkH8Tnl,,,,,,,anonymous,EN,1,,,1,1,1,1,,,,,,,,,,,,,,,,,,1,,5cc7615f47a31a0001baec75,69e7a2801584e6f88764cac1,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 16:16:29,2026-04-21 16:18:55,0,,100,146,1,2026-04-21 16:18:55,R_2HU1hqTQJ9mQUVl,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.211,0,0,0,2.105,0,9.252,9.252,10.2,1,so earnings are fair ,3.049,9.365,10.216,2,0,9,69e75f2f533d3c6d8c0ab3ae,69e7a2d60f390c67a947c884,69e773e81779eeec606ecf09,9,so earnings are fair ,,6,5eac64f27f4e2f2b4428c196,4,2,1,
2026-04-21 16:11:17,2026-04-21 16:19:00,0,,100,462,1,2026-04-21 16:19:00,R_5H9mtBpgRM7K60V,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.658,0,0,0,2.008,0,10.243,13.371,54.99,3,I wanted to make it as even and fair as possible between us.,70.901,73.069,74.092,2,0,5,697f8ce069331d50ffbcf152,69e7a19e241e32cf719a92bc,69e773e81779eeec606ecf09,4,I wanted to make it as even and fair as possible between us.,,3,614c6f6d59ee1549ff1f493e,5,1,1,
2026-04-21 16:16:49,2026-04-21 16:19:30,0,,100,161,1,2026-04-21 16:19:31,R_7Jh3eWyesgowtIM,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.353,0,0,0,2.106,0,19.294,19.294,20.012,1,It is half what the data provider sent me,3.344,3.344,4.054,1,0,7.5,5e8533ea660027000945d9bf,69e7a2ea6997279836f002a6,69e773e81779eeec606ecf09,1.5,It is half what the data provider sent me,,3,6661e46c0c49c24a8f80845e,5,1,1,
2026-04-21 16:15:39,2026-04-21 16:20:56,0,,100,316,1,2026-04-21 16:20:56,R_85ueHgAHnR1zxx5,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.202,0,0,0,2.017,0,51.516,55.589,56.856,2,If I have understood the rules correctly the data provider only gave me $1.5 so will have received $4.5 from the other research team. I gave $1 back to make things even but actuallly now realised I gave them more (I think!),5.337,13.266,18.65,2,1,3.5,62d815be5d2310217310adb3,69e7a2a611ff8f0c0646251d,69e773e81779eeec606ecf09,1,If I have understood the rules correctly the data provider only gave me $1.5 so will have received $4.5 from the other research team. I gave $1 back to make things even but actuallly now realised I gave them more (I think!),,1.5,64345edc0fd9813bdd9ef181,5,1,1,
2026-04-21 16:18:08,2026-04-21 16:21:11,0,,100,182,1,2026-04-21 16:21:11,R_7DjQANTB8PEzk4S,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.565,0,0,0,2.011,0,5.672,26.469,27.478,2,"I wasn't sure if there was a set amount I was supposed to give back, so I decided on the amount that seemed fair - double their amount they sent, and I decided to keep 1/3 of it, since the percentage values were in thirds in the beginning instructions.",10.577,10.577,11.248,1,0,6,69c5cbe09003b910d5d5ef36,69e7a335a21635fc32851219,69e773e81779eeec606ecf09,12,"I wasn't sure if there was a set amount I was supposed to give back, so I decided on the amount that seemed fair - double their amount they sent, and I decided to keep 1/3 of it, since the percentage values were in thirds in the beginning instructions.",,6,5e79448b2645050ebe52051c,3,3,1,
2026-04-21 16:21:46,2026-04-21 16:22:34,0,,100,47,1,2026-04-21 16:22:35,R_6Ra9SIABtJUQSG2,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,0,,69e594058103f99d602686b7,69e7a40f7d881e553fcd5714,69e773e81779eeec606ecf09,,,,,,,,0,
2026-04-21 16:05:02,2026-04-21 16:22:56,0,,100,1073,1,2026-04-21 16:22:57,R_5UVkUvsO9UKnFgy,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.29,0,0,0,2.007,0,13.395,97.815,98.976,2,"I transferred $4 because it felt fair. Since the data provider created the original value, they deserved a good share of the returns so both of us could benefit.",105.797,108.193,109.078,7,1,5,676dcbd74fba5b642d1e2f01,69e7a0263ce2fa72d84cf226,69e773e81779eeec606ecf09,4,"I transferred $4 because it felt fair. Since the data provider created the original value, they deserved a good share of the returns so both of us could benefit.",,3,669b46825041be036247d1a2,0,6,1,
2026-04-21 16:23:15,2026-04-21 16:25:19,0,,100,124,1,2026-04-21 16:25:19,R_5Ca3j8SL3B6YNuN,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.339,0,0,0,2.014,0,4.074,17.928,18.97,2,"I figured considering they chose the maximum amount to send, I would earnestly split the earnings with them.",5.426,5.426,6.363,1,0,9,69ba1d41851724cd42fad0ea,69e7a468408eb62f4669e6e0,69e773e81779eeec606ecf09,9,"I figured considering they chose the maximum amount to send, I would earnestly split the earnings with them.",,6,6945761b6e13df632b53f8da,3,3,1,
2026-04-21 16:24:04,2026-04-21 16:26:36,0,,100,152,1,2026-04-21 16:26:37,R_3G4kBhvekzaj7jP,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.336,0,0,0,2.115,0,9.259,13.477,14.162,2,I felt that I wanted to keep a large portion of the money for myself. ,5.303,7.122,7.951,2,0,13,662d57d09714cf1c25756326,69e7a49e8e8c4ef5d02318a9,69e773e81779eeec606ecf09,5,I felt that I wanted to keep a large portion of the money for myself. ,,6,62d6defa1986d536fcf8c525,5,1,1,
2026-04-21 16:29:23,2026-04-21 16:31:42,0,,100,138,1,2026-04-21 16:31:42,R_7EUpoW7QtFfYbpD,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.002,0,0,0,2.013,0,9.18,10.558,12.247,3,Because i dont believe there is anyone else there,4.634,7.387,8.16,4,1,4,642b2d8a7b84306d49e2f4b0,69e7a5dad2161af79c73853b,69e773e81779eeec606ecf09,0.5,Because i dont believe there is anyone else there,,1.5,6095ed23bec8c0d7681c5d28,5.5,0.5,1,
2026-04-21 16:24:43,2026-04-21 16:31:43,0,,100,419,1,2026-04-21 16:31:43,R_6rPaUX8gHbzsZ3A,,,,,,,anonymous,EN,1,,,1,1,3,1,,,,,,,,,,,,,,,,,,1,,6716c4e092b4214c6277b1b7,69e7a4bdc8474aceb6e6a422,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 16:26:07,2026-04-21 16:31:45,0,,100,338,1,2026-04-21 16:31:46,R_5qfxRf1VTMhIlbE,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.589,0,0,0,2.113,0,19.993,37.237,39.601,5,"in trying to be fair 
",21.763,29.187,37.591,4,0,12.5,69dbed2ff54a32ae23dfa317,69e7a50a9e8d896b30a46afd,69e773e81779eeec606ecf09,5.5,,,6,58014df907d709000141b54f,4,2,1,
2026-04-21 16:30:17,2026-04-21 16:31:49,0,,100,91,1,2026-04-21 16:31:49,R_2nPpSblRggnIcs9,,,,,,,anonymous,EN,1,,,1,1,3,1,,,,,,,,,,,,,,,,,,1,,5efc2e9e0ca90f1e865b823e,69e7a6131bd2ccbf2c9871e9,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 16:31:41,2026-04-21 16:33:47,0,,100,126,1,2026-04-21 16:33:48,R_8l4Pt1Lsq50szfi,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.401,0,0,0,2.009,0,8.76,8.76,12.932,1,I wanted to keep more for me,6.206,9.206,10.398,2,0,9,58b3202a823a3b0001d7d3ef,69e7a667572a5ac98facc509,69e773e81779eeec606ecf09,3,I wanted to keep more for me,,4,69ab40ce103bf88603a63252,5,1,1,
2026-04-21 16:29:35,2026-04-21 16:34:35,0,,100,299,1,2026-04-21 16:34:35,R_5NlVKjlbYfyT8SB,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.659,0,0,0,2.004,0,7.651,11.867,18.462,2,I chose this amount because I feel like I deserve the majority of the money as compared to the other participant.,9.415,9.415,10.848,1,0,8,69e1cae198202b276ce70d1a,69e7a5ea7c5a831a0de84ddd,69e773e81779eeec606ecf09,1,I chose this amount because I feel like I deserve the majority of the money as compared to the other participant.,,3,656b42294a6b098623723be7,5,1,1,
