StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q212,Q213,Q214,Q215,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q217,Q218_First Click,Q218_Last Click,Q218_Page Submit,Q218_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q219,Q220,Q221,Q222,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,Q2,Q3,Q4,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,hp_lt_1,hp_lt_2,hp_lt_3,hp_lt_4,hp_kw_1,hp_kw_2,hp_kw_3,hp_kw_4,memory_lt_-$4,memory_lt_$0,memory_lt_$2,memory_lt_$4,memory_kw_$0,memory_kw_$4,memory_kw_$6,memory_kw_$8,reasons,attention_check,collect_hp,Q_DataPolicyViolations
2025-12-03 15:09:53,2025-12-03 15:23:21,IP Address,,100,808,True,2025-12-03 15:23:22,R_3SJBaYw5yC5PQQN,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.122,0,I would find it similar to buying a friend or co-worker a cup of coffee.,I would find it similar if a friend asked me to loan them some money.,I would find it similar if i bought a sandwich or a pastry for a friend.,I would find it similar to giving money to someone in need so that they could buy some food and drinks.,2.258,5.538,9.562,2,"I chose to allocate the money because I felt that the person should receive some money as well. Furthermore, I didn't want to be greedy and feel guilty for not giving the person some money.",0,0,0.207,0,32,Yes,6,0,6.5,5a86357bae9a0b0001a9f14e,693052b9d4e6ec51f4b7f1a7,693007ea9ccbb73de3debb7f,kw,5.5,$4,$2,$0,'-$4,$4,$0,$8,$6,,,,,I would find it similar if a friend asked me to loan them some money.,I would find it similar to buying a friend or co-worker a cup of coffee.,I would find it similar to giving money to someone in need so that they could buy some food and drinks.,I would find it similar if i bought a sandwich or a pastry for a friend.,"I chose to allocate the money because I felt that the person should receive some money as well. Furthermore, I didn't want to be greedy and feel guilty for not giving the person some money.",1,1,
2025-12-03 15:16:17,2025-12-03 15:23:29,IP Address,,100,431,True,2025-12-03 15:23:30,R_1WNVkmH4MpojXAB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.116,0,What I imagine is sending someone money for a coffee that they picked up from me.,If someone offered to buy me coffee then I would not send them money.,I imagine 4 dollars would be sent to someone if I owed them a very small amount.,I would imagine that this would be to pay back my portion of a meal.,8.734,8.734,9.911,1,The end amount that I might get was more important to sending an equal amount.,0,0,0.207,0,34,Yes,4,0,8.5,62865cb9d41a9e2aaf141c84,6930542d21347ca0a8fd6c99,693007ea9ccbb73de3debb7f,kw,3.5,$0,$2,'-$4,$4,$6,$0,$4,$8,,,,,If someone offered to buy me coffee then I would not send them money.,I imagine 4 dollars would be sent to someone if I owed them a very small amount.,What I imagine is sending someone money for a coffee that they picked up from me.,I would imagine that this would be to pay back my portion of a meal.,The end amount that I might get was more important to sending an equal amount.,1,1,
2025-12-03 15:15:14,2025-12-03 15:24:04,IP Address,,100,529,True,2025-12-03 15:24:04,R_2EEin1DoZ932pVv,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.108,0,a time when I had no money in my account to give to anyone,a time when I bought a friend a coffee,When I bought lunch for someone in Sri Lanka,when someone needs to bail me out as I have no money,8.619,48.381,49.541,4,I am not really sure the point of this so I thought it was best to share a little more.  ,0,0,0.204,0,,,,,,,,,,,,,,,,,,51,Yes,3,0,6,6148bbcd519a30b146897026,693053faeb428ca9d7b05358,693007ea9ccbb73de3debb7f,lt,2,$0,$2,$4,'-$4,$8,$4,$6,$0,when someone needs to bail me out as I have no money,a time when I had no money in my account to give to anyone,a time when I bought a friend a coffee,When I bought lunch for someone in Sri Lanka,,,,,I am not really sure the point of this so I thought it was best to share a little more.  ,1,1,
2025-12-03 15:13:55,2025-12-03 15:24:04,IP Address,,100,609,True,2025-12-03 15:24:05,R_7E73KlzHAVczOMu,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.003,0,"Someone asking me for a handout on  street corner or at a store out front, ""do you have $4 so I can get a sandwich?"".",Loaning a buddy a few bucks to help them get some gas to get to work.,Giving a friend some beer money to go and get us some more for the rest of the evening.,"My useless sister constantly crying poor and begging for money from everyone, yet she has more food in her house than I ever did. And more money to spend on dumb things. She's not getting a dime from me.",2.954,4.306,5.645,2,I usually split money 50/50 but this time i honestly wanted to see what happens if I transfer nothing.,0,0,0.21,0,55,Yes,10,0,12,6316289006d05033d54a350e,693053ab55d21f177b78976e,693007ea9ccbb73de3debb7f,kw,0,$2,$4,$0,'-$4,$4,$8,$6,$0,,,,,,,,,,1,1,
2025-12-03 15:21:53,2025-12-03 15:24:06,IP Address,,100,133,True,2025-12-03 15:24:06,R_8GnyVZX3Hx3HlCh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.015,0,,,,,9.206,18.532,20.306,2,"I like to be fair , and hope the other participant will have the same attitude",0,0,0.216,0,64,No,,0,6,57a6533382f7f90001eea86c,6930558023898386c90fbfcd,693007ea9ccbb73de3debb7f,kw,6,$2,$4,'-$4,$0,$0,$8,$6,$4,,,,,,,,,"I like to be fair , and hope the other participant will have the same attitude",1,0,
2025-12-03 15:21:03,2025-12-03 15:24:06,IP Address,,100,183,True,2025-12-03 15:24:07,R_3phUEpDGcDbkpx4,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.007,0,,,,,20.632,36.081,37.514,7,I honestly don't know what the other person is doing to earn the money if they are just standing by but I didn't want to be greedy and give nothing though I REALLY need the money as a single parent.,0,0,0.206,0,52,No,,0,10,64d50c4b3a44318d98f4f5b2,693055599a00d5a4cd546b49,693007ea9ccbb73de3debb7f,kw,2,$2,$0,'-$4,$4,$4,$8,$6,$0,,,,,,,,,I honestly don't know what the other person is doing to earn the money if they are just standing by but I didn't want to be greedy and give nothing though I REALLY need the money as a single parent.,1,0,
2025-12-03 15:22:27,2025-12-03 15:24:07,IP Address,,100,99,True,2025-12-03 15:24:07,R_3xhsrpYpghnZuG5,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.017,0,,,,,5.266,5.266,6.283,1,"I honestly just wanted to be kind, figured the honest thing is just to split it 50/50, I'd like to hope everyone else would do the same.",0,0,0.2,0,32,Yes,5,0,6,56e130548b1c33000a388671,6930559e9b70d069dfa6c8a8,693007ea9ccbb73de3debb7f,kw,6,$0,$4,'-$4,$2,$6,$8,$0,$4,,,,,,,,,"I honestly just wanted to be kind, figured the honest thing is just to split it 50/50, I'd like to hope everyone else would do the same.",1,0,
2025-12-03 15:21:10,2025-12-03 15:24:38,IP Address,,100,208,True,2025-12-03 15:24:39,R_3prQJTbH0wT6juB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.011,0,Lending money to a stranger,Withholding money from a panhandler,Being generous to someone who helped me,Splitting something equally with a friend,2.795,2.795,5.66,1,I don't know this person. It seems that I am losing money allocated to me. But I feel like I should give something,0,0,0.21,0,29,Yes,4,0,8,667abc1762de46b3164e4c07,693055619aae9667000683c3,693007ea9ccbb73de3debb7f,kw,4,$2,'-$4,$0,$4,$4,$0,$8,$6,,,,,Withholding money from a panhandler,Lending money to a stranger,Splitting something equally with a friend,Being generous to someone who helped me,I don't know this person. It seems that I am losing money allocated to me. But I feel like I should give something,1,1,
2025-12-03 15:15:34,2025-12-03 15:25:09,IP Address,,100,574,True,2025-12-03 15:25:09,R_3x694d8t5Zscy6l,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.111,0,it would be similar to giving someone one slice of pizza and I keep more,it would be similar to me filling up a bottle but only 2/3 to the top,similar to a greedy person not sharing when they have plenty to share,a very fair-minded person who will share the entire pizza equally,8.769,8.769,12.995,1,"I don't want to keep all the money due to the luck of the draw; it is unfair not to do so. And I hope it the situation was reversed, the other participant would do the same. ",0,0,0.211,0,70,Yes,4,0,6,57541379f5000a0006b06ab4,69305409c38c3ae2a36035cc,693007ea9ccbb73de3debb7f,kw,6,$2,$4,'-$4,$0,$4,$8,$0,$6,,,,,similar to a greedy person not sharing when they have plenty to share,it would be similar to giving someone one slice of pizza and I keep more,a very fair-minded person who will share the entire pizza equally,it would be similar to me filling up a bottle but only 2/3 to the top,"I don't want to keep all the money due to the luck of the draw; it is unfair not to do so. And I hope it the situation was reversed, the other participant would do the same. ",1,1,
2025-12-03 15:22:44,2025-12-03 15:25:14,IP Address,,100,150,True,2025-12-03 15:25:15,R_2R3jhexYQp6u4Vu,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.007,0,,,,,15.848,22.96,24.013,2,I chose it because it is fair. If I transfer £2 then we both get £6.,0,0,0.204,0,,,,,,,,,,,,,,,,,,35,Yes,5,0,6,5964c6919955ee00015be1cb,693055bcdcab3302caa4d6e3,693007ea9ccbb73de3debb7f,lt,2,'-$4,$2,$4,$0,$4,$6,$0,$8,,,,,,,,,I chose it because it is fair. If I transfer £2 then we both get £6.,1,0,
2025-12-03 15:13:44,2025-12-03 15:25:18,IP Address,,100,694,True,2025-12-03 15:25:19,R_3X3LCwvKOQ5c2aJ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.019,0,it feels like kicking someone who's down. Like cutting snap benefits or something.,I find it like doing a good thing. Helping someone who needs it.,This is a true neutral action. No good or bad to be had. ,"This is some good, not as good as could be but still nice. ",17.793,18.407,18.8,2,I wanted the eight but didn't want to take anything from them. ,0,0,0.111,0,,,,,,,,,,,,,,,,,,26,Yes,15,0,8,6115ddc1b0981cea63afacce,69305374832f6f6189f21de4,693007ea9ccbb73de3debb7f,lt,0,'-$4,$4,$0,$2,$8,$6,$0,$4,it feels like kicking someone who's down. Like cutting snap benefits or something.,This is a true neutral action. No good or bad to be had. ,"This is some good, not as good as could be but still nice. ",I find it like doing a good thing. Helping someone who needs it.,,,,,I wanted the eight but didn't want to take anything from them. ,1,1,
2025-12-03 15:17:32,2025-12-03 15:26:04,IP Address,,100,512,True,2025-12-03 15:26:05,R_82aYDGM2dqGWiXL,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.111,0,If someone owed me money and this made it back to even.,"Similar as above, if there was a prepayment that was missing and the $4 was remaining and would cancel it out.",Winning a prize as a team and splitting the amount as you both put in the same effort and should both get the same in return.,If I knew i owed someone for something previous so would make up the remaining amount in transfer.,6.23,7.965,9.562,3,"We both came into this (in what I'm assuming) with the same knowledge and circumstances, I did not do anything more to recieve more so it feels fair to be split evenly. It would still leave me with enough.",0,0,0.108,0,24,No,,0,6,62fcc87b89f17c39f2bf27f7,693054863bcf16446bf966a2,693007ea9ccbb73de3debb7f,kw,6,$0,'-$4,$2,$4,$0,$4,$6,$8,,,,,If someone owed me money and this made it back to even.,"Similar as above, if there was a prepayment that was missing and the $4 was remaining and would cancel it out.",Winning a prize as a team and splitting the amount as you both put in the same effort and should both get the same in return.,If I knew i owed someone for something previous so would make up the remaining amount in transfer.,"We both came into this (in what I'm assuming) with the same knowledge and circumstances, I did not do anything more to recieve more so it feels fair to be split evenly. It would still leave me with enough.",1,1,
2025-12-03 15:23:41,2025-12-03 15:26:20,IP Address,,100,158,True,2025-12-03 15:26:20,R_1Uf3m3qdPECM8OR,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.109,0,,,,,21.904,31.836,33.193,3,I thought it would be fair to give them. little more money since I had much more,0,0,0.207,0,,,,,,,,,,,,,,,,,,51,Yes,9,0,7,66e5088b07a0dbc1ee06dfb4,693055f5a865f2ac474a69c4,693007ea9ccbb73de3debb7f,lt,1,$2,'-$4,$0,$4,$4,$8,$0,$6,,,,,,,,,I thought it would be fair to give them. little more money since I had much more,1,0,
2025-12-03 15:23:12,2025-12-03 15:26:48,IP Address,,100,215,True,2025-12-03 15:26:48,R_5dRK1ExlKWjW4dM,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.107,0,It's almost like loaning money to someone or giving to charity.,"Greed, and it reminds me of CEOs and owners of businesses that underpay their employees.","This is relatively fair, but not equal. It reminds me of people that say they do a lot of charity work while being super rich.",This reminds me of the government. Taking everything.,9.406,11.821,12.769,2,"I want to be fair and give some to the person that has less than me, but I didn't want to give too much since I am also in need.",0,0,0.203,0,,,,,,,,,,,,,,,,,,37,No,,0,6,6101ca2b4ef4ff44381fe3cd,693055da3c942aabe9c91ec1,693007ea9ccbb73de3debb7f,lt,2,$4,$0,$2,'-$4,$8,$4,$6,$0,This reminds me of the government. Taking everything.,"Greed, and it reminds me of CEOs and owners of businesses that underpay their employees.","This is relatively fair, but not equal. It reminds me of people that say they do a lot of charity work while being super rich.",It's almost like loaning money to someone or giving to charity.,,,,,"I want to be fair and give some to the person that has less than me, but I didn't want to give too much since I am also in need.",1,1,
2025-12-03 15:24:47,2025-12-03 15:26:55,IP Address,,100,128,True,2025-12-03 15:26:56,R_6pnwD09MqD5dlnz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.011,0,,,,,6.232,6.232,9.37,1,It's the holiday season and I need the most amount of money possible.  Every cent counts.,0,0,0.21,0,37,Yes,6,0,12,5df15bc3361a8506b94f79ed,693056394c091fbb6c4055d8,693007ea9ccbb73de3debb7f,kw,0,$0,$2,'-$4,$4,$6,$0,$4,$8,,,,,,,,,It's the holiday season and I need the most amount of money possible.  Every cent counts.,1,0,
2025-12-03 15:23:28,2025-12-03 15:27:04,IP Address,,100,215,True,2025-12-03 15:27:04,R_61i8GJSTiErQah7,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.009,0,I find as me and my partner splitting a meal,I see it as paying for some of my partners meal,I feel it as buying my partner lunch,I see it as me going to lunch alone,8.023,11.479,13.103,2,Im fair and if you are my partner you truly get half,0,0,0.204,0,33,Yes,8,0,6,644c34bee80856c9546c7312,693055e758449e48e1aa436a,693007ea9ccbb73de3debb7f,kw,6,$0,'-$4,$2,$4,$6,$4,$8,$0,,,,,I see it as me going to lunch alone,I see it as paying for some of my partners meal,I find as me and my partner splitting a meal,I feel it as buying my partner lunch,Im fair and if you are my partner you truly get half,1,1,
2025-12-03 15:20:10,2025-12-03 15:28:08,IP Address,,100,478,True,2025-12-03 15:28:08,R_2pJesx95LHWSNQV,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.01,0,charging someone a fee to do something ,paying them for a service,being a parent giving a child a bit of money to spend,splitting the money equally in a game,11.947,17.604,19.651,4,to make the set up fair and equitable,0,0,0.212,0,,,,,,,,,,,,,,,,,,40,No,,0,6,60aa73f653d961e8b31909b3,69305520c62e6c438e36b086,693007ea9ccbb73de3debb7f,lt,2,'-$4,$4,$0,$2,$4,$6,$0,$8,charging someone a fee to do something ,being a parent giving a child a bit of money to spend,splitting the money equally in a game,paying them for a service,,,,,to make the set up fair and equitable,1,1,
