StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,transfer,reasons,beliefs,P1_ID,P1_CHOICE,LOCK_TOKEN,P2,allocation_hp,transfer_hp,attention_check,Q_DataPolicyViolations
2026-04-20 15:57:44,2026-04-20 16:02:42,IP Address,,100,298,True,2026-04-20 16:02:43,R_6Ptdiya7Dsi2SMx,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.797,0,0,0,2.11,0,28.247,30.703,31.759,2,"The total amount of money for both players is $12.  Player 1 kept $3 and I got $9.  As Player 2, if I send $3 to Player 1, we each end up with $6.",14.304,18.451,46.478,4,0,0,0.218,0,0,6,5f36e9589a54b113631fa759,69e64cef87d79d7c81f23661,69e638d4b2228b5d05917569,3,"The total amount of money for both players is $12.  Player 1 kept $3 and I got $9.  As Player 2, if I send $3 to Player 1, we each end up with $6.",,69981a9246a6192b979dcb6f,3,e5f16e35-94b9-429d-9d73-3f06960e0afa,9,4,2,1,
2026-04-20 15:57:42,2026-04-20 16:02:45,IP Address,,100,303,True,2026-04-20 16:02:46,R_62WTM6gpqkQ3drs,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,10.501,0,0,0,2.109,0,61.781,63.024,64.445,2,I chose to send the player back about the same amount that was sent to me but just a bit more. ,2.006,2.006,3.738,1,0,0,0.106,0,0,4.5,60ba36a23cc2c56419ae0f1e,69e64cecb3bd4c2bed438457,69e638d4b2228b5d05917569,3,I chose to send the player back about the same amount that was sent to me but just a bit more. ,,60745654775360c343322bd9,2.5,334c6bcd-5831-4a8f-8a7b-3bb515992038,7.5,3.5,2.5,1,
2026-04-20 16:00:41,2026-04-20 16:02:48,IP Address,,100,126,True,2026-04-20 16:02:48,R_60obzq6c1Zcgyqg,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.157,0,0,0,2.11,0,9.228,9.228,10.516,1,"They sent $1.5, which means both of us ended with $4.5. it is only fair",8.306,13.99,18.295,3,0,0,0.104,0,0,4.5,69ae3f7e03cec3d8212605b4,69e64da24bd918c46c2d63df,69e638d4b2228b5d05917569,0,"They sent $1.5, which means both of us ended with $4.5. it is only fair",,699f7a62aa972b1519be01b7,1.5,08a2329b-ab12-4ed0-8b50-9f93a9fd5fb6,4.5,5,1,1,
2026-04-20 16:01:35,2026-04-20 16:02:49,IP Address,,100,73,True,2026-04-20 16:02:49,R_7GTCrzN3yC0fdHI,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects your match earnings,$6,,,,,,,,,,,,,,,,,,,,,,1,,6990e7fa8c938f65d4d728d2,69e64dd8bd72ed90b8b79e88,69e638d4b2228b5d05917569,,,,,,,,,,1,
2026-04-20 15:55:41,2026-04-20 16:02:55,IP Address,,100,434,True,2026-04-20 16:02:56,R_5njGQivmdA3fg8Z,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.258,0,0,0,3.455,0,6.674,17.864,18.821,3,to have the same amounts equally.,7.796,7.796,15.556,1,0,0,0.214,0,0,5.5,69bbf2fef86f7b53f5ffdb3d,69e64c719c406052338477b9,69e638d4b2228b5d05917569,3.5,to have the same amounts equally.,,65185750126ba439e0d8ca1e,3,f2a87d3e-f07a-422c-8f65-eb6a50c1be02,9,4,2,1,
2026-04-20 15:58:47,2026-04-20 16:03:03,IP Address,,100,256,True,2026-04-20 16:03:04,R_5pFhMEkwOVk5nSK,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.099,0,0,0,2.113,0,10.9,10.9,17.568,1,I sent back the 3 dollars so we would both have the same amount of money. I feel that its always best to try to be euqal and to share with others. ,9.063,12.787,18.288,2,0,0,0.105,0,1,6,6952c874bffb3b875800a61c,69e64d2ed716d43f728ab301,69e638d4b2228b5d05917569,3,I sent back the 3 dollars so we would both have the same amount of money. I feel that its always best to try to be euqal and to share with others. ,,632e79f0df7174aeed22be38,3,cee599ab-5bc5-42a0-832c-52b9e3e11336,9,4.5,1.5,1,
2026-04-20 15:59:04,2026-04-20 16:03:08,IP Address,,100,244,True,2026-04-20 16:03:08,R_7HBWltIsptSYARt,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.7,0,0,0,2.019,0,16.715,24.539,31.426,2,Sending half the payment back to player one was fair. That would give us both an equal share of the payment. ,,,,,0,0,0.214,0,0,3,665768dd2c1e99aa0a2117e1,69e64d3c73d8b4cdfccb4a3a,69e638d4b2228b5d05917569,3,Sending half the payment back to player one was fair. That would give us both an equal share of the payment. ,,5f2c5a67e369b2110a60ad9e,2,edfe0271-1d96-42cc-b915-8c64d39386c6,6,,,1,
2026-04-20 16:00:23,2026-04-20 16:03:09,IP Address,,100,165,True,2026-04-20 16:03:09,R_6w7IKxVRpBFLpoB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.201,0,0,0,2.014,0,3.236,21.204,22.284,4,I wanted to be fair to the other player and try to provide a close to even amount for both of us. ,11.861,11.861,12.835,1,0,0,0.211,0,0,6,69af2a6258ddaa4985d70bb2,69e64d901973ca14f25463a1,69e638d4b2228b5d05917569,3,I wanted to be fair to the other player and try to provide a close to even amount for both of us. ,,62c7675f57c59d78336f7386,3,85ee0126-038b-4247-9be9-27ffba0ebbf4,9,4,2,1,
2026-04-20 16:01:13,2026-04-20 16:03:16,IP Address,,100,123,True,2026-04-20 16:03:17,R_6oCswmtwWvhuJAZ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.561,0,0,0,2.144,0,14.77,14.77,15.856,1,Because in the end we will both end up with the same amount of $5.,,,,,0,0,0.221,0,0,5,6654b7668e8642303bbc2fa7,69e64dbf8b11ddccf75bae15,69e638d4b2228b5d05917569,1,Because in the end we will both end up with the same amount of $5.,,6998ebccba55eac8b0cf68bf,2,6c4415ba-2aef-412f-993e-b922e79c6123,6,,,1,
2026-04-20 16:00:03,2026-04-20 16:03:21,IP Address,,100,198,True,2026-04-20 16:03:22,R_8RQdNTXs9ZE3PMT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.651,0,0,0,2.107,0,10.414,10.414,12.949,1,"I sent back half of what I received. I am not sure if they got to keep what they had remaining of what they did not send me, but I was being fair and sending half back ",38.597,38.597,41.403,1,0,0,0.21,0,0,4.5,6111b4dd6f6ac03b5e1a44ba,69e64d7b3eecd402b4219505,69e638d4b2228b5d05917569,4.5,"I sent back half of what I received. I am not sure if they got to keep what they had remaining of what they did not send me, but I was being fair and sending half back ",,641835135b4544c7e1f072fc,3,d251cf77-d3c1-40f2-9919-5aace692ae52,9,4,2,1,
2026-04-20 15:57:10,2026-04-20 16:03:32,IP Address,,100,381,True,2026-04-20 16:03:33,R_2JJBlurD5yHg1Fh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.528,0,0,0,2.108,0,28.134,28.134,39.034,1,"I'm sending back 7, because this way it is an even split. They have one pound that they did not send me at first. in total, between the two of us, there is 16 pounds. Half of 16 is 8. Minus the one pound they still have, that is seven.",67.957,123.302,124.894,12,0,0,0.206,0,0,8,69e64405f804616e3b28ccf9,69e64ccede2249cda1882b89,69e638d4b2228b5d05917569,7,"I'm sending back 7, because this way it is an even split. They have one pound that they did not send me at first. in total, between the two of us, there is 16 pounds. Half of 16 is 8. Minus the one pound they still have, that is seven.",,5f6388bf9ae5ad07ba1a0173,5,cfead1df-df27-429e-9dd6-f0efc6375448,15,4.5,1.5,1,
2026-04-20 16:00:50,2026-04-20 16:03:48,IP Address,,100,178,True,2026-04-20 16:03:49,R_28HAZXRdDI8LoyJ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.951,0,0,0,2.114,0,12.926,12.926,17.359,1,"I sent back the same amount as they sent me, so they will get six still, and i will have four, to me this seems fair.",,,,,0,0,0.214,0,0,4,66759f38a473a834959cdadd,69e64da9089497408601b926,69e638d4b2228b5d05917569,2,"I sent back the same amount as they sent me, so they will get six still, and i will have four, to me this seems fair.",,5e886b509c60bc4e238ca556,2,0fb74af2-2cb7-4bfe-847d-29b9bd741b99,6,,,1,
2026-04-20 15:58:58,2026-04-20 16:03:50,IP Address,,100,291,True,2026-04-20 16:03:50,R_7DJuzzgXDljT6dX,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.601,0,0,0,2.008,0,6.081,8.225,10.309,2,"It is so that we can be sort of balanced, since the player still holds a decent amount, I decided to give him back 0.5. Overall, I think it is a fair amount. ",18.171,18.171,22.376,1,0,0,0.203,0,0,4,695321cbc62a205921523e4f,69e64d3b21a370d97f7ad25b,69e638d4b2228b5d05917569,0.5,"It is so that we can be sort of balanced, since the player still holds a decent amount, I decided to give him back 0.5. Overall, I think it is a fair amount. ",,69ac80d0bad16bd0877001c0,1.5,5e9e8f35-f6a5-4dad-a72b-9ea083b69d55,4.5,4,2,1,
2026-04-20 16:02:00,2026-04-20 16:03:50,IP Address,,100,110,True,2026-04-20 16:03:50,R_2oCaWaA7NWQEf3r,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.323,0,0,0,2.109,0,12.085,14.491,15.988,2,Fair split between the two players,5.666,5.666,6.298,1,0,0,0.203,0,0,9,62e96074d284fa3f5ae4ac5d,69e64df3d07113ae118039ad,69e638d4b2228b5d05917569,9,Fair split between the two players,,60ff2c3d915d23318b73ae8d,6,179c2b92-65c0-4777-9819-70ca3bf0c0aa,18,3,3,1,
2026-04-20 16:01:06,2026-04-20 16:03:53,IP Address,,100,167,True,2026-04-20 16:03:53,R_3P7PhxfG2LKP8b1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.309,0,0,0,2.023,0,8.459,11.483,13.631,2,"I decided to send half of the amount back to player one. They generously gave me the full amount, and as a reward, I decided to split it with them. ",14.524,16.457,18.625,2,0,0,0.104,0,0,9,69a08de4e679fb510db87371,69e64dbbda30735e2fd2f4b3,69e638d4b2228b5d05917569,9,"I decided to send half of the amount back to player one. They generously gave me the full amount, and as a reward, I decided to split it with them. ",,5aea83a878b0060001e6ace2,6,c738f77d-6105-4aba-a8fd-8a822205f9e5,18,4,2,1,
2026-04-20 15:58:17,2026-04-20 16:04:09,IP Address,,100,352,True,2026-04-20 16:04:09,R_1R7wUTzSmLhYYqa,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.895,0,0,0,2.109,0,15.447,95.404,111.06,7,roughly 50/50 is more than fair ,31.394,31.394,60.438,1,0,0,0.211,0,0,8,69bd8b08234c9b371510e610,69e64d148f2ff96c5d8bf2b4,69e638d4b2228b5d05917569,7,roughly 50/50 is more than fair ,,5c2c5c72867f660001af7097,5,421497d4-52a7-403b-ac7a-9ced2e0445ec,15,5,1,1,
2026-04-20 16:02:52,2026-04-20 16:04:28,IP Address,,100,96,True,2026-04-20 16:04:29,R_8XiXrE8EkBO43As,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.019,0,0,0,2.103,0,7.29,7.29,7.886,1,Equal sending - Makes sense.,3.117,4.855,5.621,2,0,0,0.212,0,0,3,66799cf8a70fc1be23ab958a,69e64e2767815a16dfd0c711,69e638d4b2228b5d05917569,1.5,Equal sending - Makes sense.,,6705977e4d70a709a02b2b4f,1.5,75dc9750-3d58-4424-8b55-327c177444a2,4.5,4,2,1,
2026-04-20 16:01:12,2026-04-20 16:04:32,IP Address,,100,199,True,2026-04-20 16:04:32,R_8RUPjAbrgM0zHK0,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.359,0,0,0,2.11,0,7.377,12.934,15.397,3,I want to keep as much as possible for myself but I don't feel I can keep it all,6.71,17.118,18.493,9,0,0,0.212,0,0,11.5,63d66d856ec54ad9b9cfa338,69e64dba92f8dcd515936b58,69e638d4b2228b5d05917569,0.5,I want to keep as much as possible for myself but I don't feel I can keep it all,,66e8d8347bc96f8591ee02e2,4,1dc16909-a9aa-4ce4-a801-7a3561c25aa2,12,5.5,0.5,1,
2026-04-20 16:03:07,2026-04-20 16:04:32,IP Address,,100,84,True,2026-04-20 16:04:32,R_5mLFEVg734fs6jf,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.373,0,0,0,2.008,0,9.774,12.757,19.063,3,"If I send $1 back, it means we have an equal amount",,,,,0,0,0.206,0,0,5,69c0a693d05dda18998203af,69e64e3626dc9ba13e9dd7f8,69e638d4b2228b5d05917569,1,"If I send $1 back, it means we have an equal amount",,5dd5e27fe25acf59990e1adf,2,3b133657-b9b8-4286-8761-b7201a399495,6,,,1,
2026-04-20 15:59:20,2026-04-20 16:04:35,IP Address,,100,314,True,2026-04-20 16:04:36,R_3LdkOU4c4QQYcIB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.168,0,0,0,2.121,0,5.441,5.441,10.924,1,"It is enough.  As in, look, I appreciate you, and I'll give you something, but I'm trying to make money here too.  I don't want to be greedy, but take it or leave it.  At that point, I'm done.  ",9.003,9.003,11.47,1,0,0,0.209,0,1,1.5,5bcc2cee0ba8a400012592f9,69e64d479cf4b65cb790decc,69e638d4b2228b5d05917569,1.5,"It is enough.  As in, look, I appreciate you, and I'll give you something, but I'm trying to make money here too.  I don't want to be greedy, but take it or leave it.  At that point, I'm done.  ",,67ca05b811f9ce2ffe685f2f,1,fdfa22c6-b21d-4016-a53b-7025dd7d13e3,3,4,2,1,
2026-04-20 16:02:54,2026-04-20 16:04:39,IP Address,,100,105,True,2026-04-20 16:04:40,R_8E9UacPxyPVYkE9,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.198,0,0,0,2.108,0,6.418,10.562,11.707,2,because I wanted to reward them for their generosity ,,,,,0,0,0.202,0,0,3,57e028b7ccd0230001fc2462,69e64e2858d3fabd872a0202,69e638d4b2228b5d05917569,3,because I wanted to reward them for their generosity ,,66826e9e2c8e4bfd530e5584,2,7735958a-a078-4058-8a05-9c469dfc511d,6,,,1,
2026-04-20 16:02:06,2026-04-20 16:04:43,IP Address,,100,156,True,2026-04-20 16:04:44,R_2WUVC7duiK19shO,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.709,0,0,0,2.115,0,11.005,13.779,15.427,4,I believe player 1 sent the whole amount as this gets the maximum amount achievable and therefore I believe it is fair to receive 50% each,19.499,28.459,29.538,2,0,0,0.214,0,0,9,676ffcf3577afd6c2e789d3e,69e64df924199bcdc73a8776,69e638d4b2228b5d05917569,9,I believe player 1 sent the whole amount as this gets the maximum amount achievable and therefore I believe it is fair to receive 50% each,,5dec8925be656d35d4005320,6,eb683255-f58e-4749-885e-c5fc3860ed12,18,5,1,1,
2026-04-20 16:00:27,2026-04-20 16:04:49,IP Address,,100,262,True,2026-04-20 16:04:50,R_7PhjaaFWxs690nD,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.117,0,0,0,2.118,0,47.778,47.778,50.507,1,Because gets him back to what he had,17.117,30.613,31.956,5,0,0,0.217,0,0,8,6238dfab577ecd4adb97a917,69e64d9466a1ca7d03570046,69e638d4b2228b5d05917569,1,Because gets him back to what he had,,673ab124dd6f6df06b143da0,3,5dcd01d6-8d71-4dec-ad09-dfc61d9988ad,9,5.5,0.5,1,
2026-04-20 16:02:17,2026-04-20 16:05:02,IP Address,,100,165,True,2026-04-20 16:05:02,R_82gmxKV7djrbO9T,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.463,0,0,0,2.129,0,7.404,16.78,26.721,7,i simply just returned the gesture,6.01,6.01,8.628,1,0,0,0.224,0,0,3,5ae64fb8c3c3ab00018f7e89,69e64df457b5105e5de8b547,69e638d4b2228b5d05917569,1.5,i simply just returned the gesture,,66f0409cf2658a66284b3b2d,1.5,13323c38-440c-4f21-90f2-92901678b566,4.5,3,3,1,
2026-04-20 16:02:36,2026-04-20 16:05:02,IP Address,,100,146,True,2026-04-20 16:05:03,R_3lE8W0HpdorPTXW,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.24,0,0,0,2.112,0,8.196,25.996,28.049,3,Doing it this way would make things even for both players! Seems most fair!,6.77,9.308,11.599,7,0,0,0.106,0,0,4.5,63ed580c8934f614a8b42187,69e64bff8ff5d857b4d15e9d,69e638d4b2228b5d05917569,0,Doing it this way would make things even for both players! Seems most fair!,,67efcad870129b5d1f122c8d,1.5,9c4921ed-55f5-4ff4-a3f4-dc3e77062eef,4.5,5.5,0.5,1,
2026-04-20 16:01:57,2026-04-20 16:05:16,IP Address,,100,199,True,2026-04-20 16:05:17,R_1r1dex07GIRIrIv,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.691,0,0,0,2.016,0,2.739,22.992,23.936,2,"I may not be sure how much will be sent back next,so i have to trade carefully",9.166,16.436,17.277,2,0,0,0.214,0,0,14,691ca4ac01b5375f04ea1277,69e64de851f7acb218e846f2,69e638d4b2228b5d05917569,4,"I may not be sure how much will be sent back next,so i have to trade carefully",,609a5974625e18ab158c9a3e,6,5c32aa46-13fe-4b15-8bd2-d59de7159fa9,18,3,3,1,
2026-04-20 16:01:48,2026-04-20 16:05:44,IP Address,,100,235,True,2026-04-20 16:05:44,R_85yuYFgvNFHaIsp,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.518,0,0,0,2.108,0,14.442,19.026,22.579,4,seemed fair to return that amount,,,,,0,0,0.227,0,0,4,664320ce44b1f781551bcb41,69e64dd4c79ad141c4a21998,69e638d4b2228b5d05917569,2,seemed fair to return that amount,,5f8bf55617ed3331cd61707e,2,59088e40-dd73-4201-a52d-e87930717aff,6,,,1,
2026-04-20 16:03:35,2026-04-20 16:05:53,IP Address,,100,137,True,2026-04-20 16:05:54,R_6r1IHW6pxfXeqo9,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.414,0,0,0,2.009,0,13.627,15.061,17.516,2,I wanted to be fair both to the other participant and myself.,,,,,0,0,0.206,0,0,3,63daf5a89c63648ec34664fb,69e64e4a67e68c84a602f103,69e638d4b2228b5d05917569,3,I wanted to be fair both to the other participant and myself.,,603b7527efab507a7a9208d0,2,888e27a3-09c6-4256-babd-0fd9c472bc2a,6,,,1,
2026-04-20 16:03:20,2026-04-20 16:05:57,IP Address,,100,156,True,2026-04-20 16:05:57,R_1e3JtEHik3MXeYY,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.183,0,0,0,2.004,0,9.742,34.256,35.702,3,"I wanted to all but fully maximize my profits, but hey, I still gave them a bit back. ",17.101,17.101,18.092,1,0,0,0.219,0,0,11,694f27570ea6c751c30b9bde,69e64e3fc9eb48e874b16fea,69e638d4b2228b5d05917569,1,"I wanted to all but fully maximize my profits, but hey, I still gave them a bit back. ",,615875cd00a23fb41e865fc0,4,98ecaf9b-6994-4ed8-b7d6-a228ed201824,12,6,0,1,
2026-04-20 16:04:26,2026-04-20 16:06:20,IP Address,,100,114,True,2026-04-20 16:06:20,R_6my27mKq5UizcCo,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,6.599,0,0,0,2.008,0,10.062,10.062,14.536,1,"They kept more than I received anyways, so They don't need money back. ",11.795,16.575,21.825,2,0,0,0.203,0,0,3,61033627c32742424aeaaac1,69e64e844b2a86ef4c29d264,69e638d4b2228b5d05917569,0,"They kept more than I received anyways, so They don't need money back. ",,6385176faa1fd90c21cd7cb0,1,78f45727-d270-444c-8bcd-4803c33b3a45,3,4.5,1.5,1,
