StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,reasons,beliefs,beliefs_hp,attention_check,Q_DataPolicyViolations
2026-04-20 10:52:53,2026-04-20 10:55:41,IP Address,,100,167,True,2026-04-20 10:55:41,R_2CJDZUhxEntEgDA,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.109,0,2.267,2.267,4.833,1,It is the equal amount for us both taking part in the survey. ,3.067,3.067,4.082,1,5.403,5.403,6.764,1,0,0,0.208,0,1,6,5dffe96782a955c221410ed4,69e6057e5e4f89db8a644d8e,69e5f3e940b1445faaf04dae,,6,It is the equal amount for us both taking part in the survey. ,81,31,1,
2026-04-20 10:46:17,2026-04-20 10:55:47,IP Address,,100,569,True,2026-04-20 10:55:47,R_1DO4LYQgWbPv25t,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.119,0,15.303,15.303,24.467,1,"I selected this proposal because my goal was for Player 2 to accept it. I belive that if Player 2 perceives the offer as fair, they are more likely to agree. My intention is to secure a bonus while maintaining fairness because I believe in treating others the way I would want to be treated. This has the potential to benefit both parties and should be agreeable to everyone involved. ",6.583,6.583,10.499,1,6.857,14.225,16.957,2,0,0,0.215,0,0,6,65293c257003399b27cc1eb5,69e603f53a7952c8ccc452cd,69e5f3e940b1445faaf04dae,,6,"I selected this proposal because my goal was for Player 2 to accept it. I belive that if Player 2 perceives the offer as fair, they are more likely to agree. My intention is to secure a bonus while maintaining fairness because I believe in treating others the way I would want to be treated. This has the potential to benefit both parties and should be agreeable to everyone involved. ",95,50,1,
2026-04-20 10:42:44,2026-04-20 10:55:49,IP Address,,100,784,True,2026-04-20 10:55:49,R_698VaEGjH0w2dtD,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.007,0,50.264,52.892,70.861,2,"It's strategic... I'm trying to keep a bit more for myself, many responders will still accept this because some money is better than no money...",46.477,56.486,77.153,3,35.007,45.727,47.002,3,0,0,0.205,0,0,7,69e1d1f5e5ca332c38d732bc,69e6031c726cab089ee34dfa,69e5f3e940b1445faaf04dae,,5,"It's strategic... I'm trying to keep a bit more for myself, many responders will still accept this because some money is better than no money...",90,80,1,
2026-04-20 10:52:11,2026-04-20 10:55:49,IP Address,,100,218,True,2026-04-20 10:55:50,R_8M4OllTTEXGjmKV,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.043,0,2.306,6.656,13.027,3,"I thought of best alternative for myself and the lowest possible option that player 2 would choose. $5 seemed like a good in between where they would be incentivised to keep the money, and I would still make a slight profit. ",1.528,7.518,8.091,5,3.741,5.915,6.298,2,0,0,0.209,0,0,7,69ca81c92f4e22cb314a32d0,69e6054bc97024e14e2f2e75,69e5f3e940b1445faaf04dae,,5,"I thought of best alternative for myself and the lowest possible option that player 2 would choose. $5 seemed like a good in between where they would be incentivised to keep the money, and I would still make a slight profit. ",73,42,1,
2026-04-20 10:53:05,2026-04-20 10:55:52,IP Address,,100,166,True,2026-04-20 10:55:52,R_2VaJ6WakXowPpiT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.008,0,2.623,2.623,3.73,1,It is nice to share fairly,3.052,5.641,6.522,2,7.234,7.234,8.265,1,0,0,0.204,0,0,6,63e183ccf75cd51e92a6403c,69e6058aa67c2e295ec48559,69e5f3e940b1445faaf04dae,,6,It is nice to share fairly,80,29,1,
2026-04-20 10:53:56,2026-04-20 10:56:11,IP Address,,100,135,True,2026-04-20 10:56:12,R_6klMeOT772IlAZz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.016,0,25.519,28.609,30.271,2,I guess I think they'd be likely to accept it,3.817,3.817,5.203,1,4.783,4.783,5.878,1,0,0,0.211,0,0,6,63fa812428f289c772131458,69e605ba6047e7d53b0c0f08,69e5f3e940b1445faaf04dae,,6,I guess I think they'd be likely to accept it,95,40,1,
2026-04-20 10:50:11,2026-04-20 10:56:22,IP Address,,100,370,True,2026-04-20 10:56:23,R_53wmlyoi6cfZ5Ox,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.007,0,3.546,5.308,6.463,2,I was curious if my offer would be accepted if it was to my benefit ,3.199,8.027,8.947,3,5.421,5.421,7.844,1,0,0,0.208,0,0,7,668c85c9f955972065292902,69e604d3af4b661589d63b3c,69e5f3e940b1445faaf04dae,,5,I was curious if my offer would be accepted if it was to my benefit ,39,22,1,
2026-04-20 10:55:06,2026-04-20 10:56:30,IP Address,,100,83,True,2026-04-20 10:56:30,R_5kohFAYXoIfcotV,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..is irrelevant for final payment,,,,,,,,,,,,,,,,,,,,,,1,,6702d07bac1f67f966c87e8f,69e605fce939548815791b72,69e5f3e940b1445faaf04dae,,,,,,1,
2026-04-20 10:38:57,2026-04-20 10:41:34,IP Address,,100,157,True,2026-04-20 10:56:35,R_2lgHD7rp0s1lx01,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.012,0,3.834,3.834,7.009,1,"I didn't want to risk Player 2 rejecting the allocation and ending up with 0, so I chose to be fair and give them half.",1.408,12.734,13.942,4,4.422,4.422,5.96,1,0,0,0.205,0,0,6,5a97716fdbdb470001eec94f,69e60219cfa50e564097ccb9,69e5f3e940b1445faaf04dae,,6,"I didn't want to risk Player 2 rejecting the allocation and ending up with 0, so I chose to be fair and give them half.",90,5,1,
2026-04-20 10:39:16,2026-04-20 10:41:41,IP Address,,100,145,True,2026-04-20 10:56:45,R_7JG3JECQD64q7VT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.009,0,4.339,8.823,12.119,2,It made sense to me.,4.614,11.441,12.943,2,4.768,16.305,18.001,7,0,0,0.207,0,0,7,698749dfa6d333b5c95a8a46,69e60248adf032ec76e7fce2,69e5f3e940b1445faaf04dae,,5,It made sense to me.,85,65,1,
2026-04-20 10:54:52,2026-04-20 10:56:46,IP Address,,100,114,True,2026-04-20 10:56:47,R_3oSDwYP2MO6UwXT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.007,0,2.881,2.881,7.819,1,"I want it to be fair for both people, so I shared an even amount that I kept. We're both in this together.",3.292,6.971,8.337,2,4.046,4.046,5.801,1,0,0,0.216,0,0,6,6782b2f4bd70e1c0a9a36590,69e605f53f442107116b1a72,69e5f3e940b1445faaf04dae,,6,"I want it to be fair for both people, so I shared an even amount that I kept. We're both in this together.",76,59,1,
2026-04-20 10:54:01,2026-04-20 10:56:47,IP Address,,100,166,True,2026-04-20 10:56:48,R_81yqNFyhKYeiJZM,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.012,0,2.009,7.676,11.649,9,Because I wanted to give them a fair payment that they would consider and I would personally be happy to accept this if I were them rather than receive nothing at all,9.813,12.86,13.751,2,,,,,0,0,0.21,0,0,8,5e22d5c0aedc2c589eb1c8f7,69e605c191f58a75bb0d6f00,69e5f3e940b1445faaf04dae,,4,Because I wanted to give them a fair payment that they would consider and I would personally be happy to accept this if I were them rather than receive nothing at all,50,,1,
2026-04-20 10:55:33,2026-04-20 10:56:51,IP Address,,100,77,True,2026-04-20 10:56:51,R_8ghkSswuc8Ld1Dx,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.013,0,2.779,2.779,3.837,1,I just halved it so it was fair.,5.267,5.267,6.187,1,7.129,7.129,7.981,1,0,0,0.213,0,0,6,66477005eafd0918c63ed325,69e6061f56b22a1ded3017f4,69e5f3e940b1445faaf04dae,,6,I just halved it so it was fair.,70,51,1,
2026-04-20 10:50:30,2026-04-20 10:56:55,IP Address,,100,385,True,2026-04-20 10:56:56,R_8FsrLfmuDzI6gJh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.007,0,8.845,8.845,17.571,1,A halfway split seems fair. ,5.461,8.694,10.221,2,11.854,11.854,13.064,1,0,0,0.205,0,0,6,67803b5508f3d995ef13696b,69e604e7181138d97131669c,69e5f3e940b1445faaf04dae,,6,A halfway split seems fair. ,80,40,1,
2026-04-20 10:50:56,2026-04-20 10:57:02,IP Address,,100,365,True,2026-04-20 10:57:03,R_8mIN5Gxp2UeaAF0,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.125,0,36.63,37.513,39.433,3,"Well, i felt that he might need the financial support and beside he might actually need it for his family. We all need help in this whole wide world.",6.413,6.983,8.132,3,7.046,8.091,10.144,3,0,0,0.23,0,0,0,697db8fca943105471e9764e,69e604ea22eecf2f1dda2c19,69e5f3e940b1445faaf04dae,,12,"Well, i felt that he might need the financial support and beside he might actually need it for his family. We all need help in this whole wide world.",100,100,1,
2026-04-20 10:50:00,2026-04-20 10:56:51,IP Address,,100,410,True,2026-04-20 10:57:06,R_1YD5rN5ScJivnXq,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.012,0,28.624,37.103,42.145,3,i really have no idea . i just picked a ramdon number.,6.89,41.242,42.572,4,,,,,0,0,0.21,0,0,8,66c0441e33d85e9bfd14bcc8,69e604c945502a5faed7ab58,69e5f3e940b1445faaf04dae,,4,i really have no idea . i just picked a ramdon number.,41,,1,
2026-04-20 10:53:03,2026-04-20 10:57:06,IP Address,,100,243,True,2026-04-20 10:57:07,R_148msBghCAKE8Ct,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.114,0,4.862,8.415,10.005,6,I try to be as fair in life as possible and also a 50/50 split is more likely to be accepted. I'd like to live in a fair world where everyone wins.,5.532,5.532,8.153,1,8.579,18.323,25.14,3,0,0,0.211,0,0,6,69ca15d58ec3746a77936ebc,69e60586e939548815791b63,69e5f3e940b1445faaf04dae,,6,I try to be as fair in life as possible and also a 50/50 split is more likely to be accepted. I'd like to live in a fair world where everyone wins.,100,33,1,
2026-04-20 10:54:05,2026-04-20 10:57:07,IP Address,,100,182,True,2026-04-20 10:57:07,R_2iUajttA55P2q5I,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.11,0,2.361,6.949,8.816,4,"Because it is the most equitable split, giving both participants the chance to receive the same amount.",6.12,12.626,14.1,3,5.158,14.958,16.454,2,0,0,0.106,0,0,6,5b707d214415ce0001b1fd78,69e605b63b50ec3ed4a18fd2,69e5f3e940b1445faaf04dae,,6,"Because it is the most equitable split, giving both participants the chance to receive the same amount.",95,50,1,
2026-04-20 10:52:05,2026-04-20 10:57:20,IP Address,,100,315,True,2026-04-20 10:57:21,R_3Bm70zN4SNUNEAs,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.014,0,2.771,2.771,7.651,1,I think an even split is fair given I don't have much else to go on other than we are both Prolific participants. ,4.532,12.209,17.868,4,6.306,9.876,12.513,2,0,0,0.108,0,0,6,5bf0b1ecaf38d100016bd609,69e6054deed7fdf3b5dba3eb,69e5f3e940b1445faaf04dae,,6,I think an even split is fair given I don't have much else to go on other than we are both Prolific participants. ,75,51,1,
2026-04-20 10:53:57,2026-04-20 10:57:22,IP Address,,100,204,True,2026-04-20 10:57:22,R_5LS5zq4e9SSq1Jk,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.009,0,1.889,6.055,6.925,2,I think that $4 is still a reasonable amount from the survey so I doubt they would deny this. If they accept I still get to keep more money than I gave away.,2.024,3.893,6.391,2,7.883,7.883,8.74,1,0,0,0.208,0,0,7.5,699abec72e7f2ca38884deb8,69e605c05250301b0233b09c,69e5f3e940b1445faaf04dae,,4.5,I think that $4 is still a reasonable amount from the survey so I doubt they would deny this. If they accept I still get to keep more money than I gave away.,72,77,1,
2026-04-20 10:56:23,2026-04-20 10:58:44,IP Address,,100,140,True,2026-04-20 10:58:44,R_8Yh1dWSpe9iqfpF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.023,0,1.189,4.83,6.052,2,I think an even split would guarantee that the other player would accept it,1.255,7.802,8.573,3,4.038,4.038,5.424,1,0,0,0.206,0,0,6,5e68d2b5576136000ba058a2,69e60650e5f44245743d9025,69e5f3e940b1445faaf04dae,,6,I think an even split would guarantee that the other player would accept it,92,80,1,
2026-04-20 10:55:47,2026-04-20 10:58:44,IP Address,,100,176,True,2026-04-20 10:58:45,R_2FUXMh3HFQdgICt,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.109,0,5.054,14.038,18.487,3,I felt it is an equal split but gave another 0.50c to hopefully have it as an incentive for player 2 to accept so we both get roughly the same ,4.853,10.297,10.994,3,7.45,7.45,8.174,1,0,0,0.208,0,0,5.5,5ee18255395f8655ae190e48,69e6062e943e813b5a611c27,69e5f3e940b1445faaf04dae,,6.5,I felt it is an equal split but gave another 0.50c to hopefully have it as an incentive for player 2 to accept so we both get roughly the same ,98,49,1,
2026-04-20 10:49:36,2026-04-20 10:59:14,IP Address,,100,577,True,2026-04-20 10:59:14,R_7ua9Rgqn4VwYeZj,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.009,0,3.797,22.901,24.54,12,"I chose to transfer $6 to my player 2, as we would both equally receive the same amount of money.",1.426,4.331,5.13,3,4.081,5.314,6.559,4,0,0,0.206,0,0,6,67e97bda2df1eefc679a1cc2,69e604b788ac7f1ed9553152,69e5f3e940b1445faaf04dae,,6,"I chose to transfer $6 to my player 2, as we would both equally receive the same amount of money.",100,70,1,
2026-04-20 10:54:08,2026-04-20 10:59:16,IP Address,,100,307,True,2026-04-20 10:59:16,R_6sttsOcXt078tYG,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..is irrelevant for final payment,,,,,,,,,,,,,,,,,,,,,,1,,69ba137abbae6a51e257cdda,69e605269bb6cc8177e0df70,69e5f3e940b1445faaf04dae,,,,,,1,
2026-04-20 10:47:00,2026-04-20 10:59:26,IP Address,,100,746,True,2026-04-20 10:59:27,R_3CvskhDemJkEXiN,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.123,0,1.964,6.854,9.288,4,Because this is simply fair.,1.48,5.482,6.445,2,1.11,5.498,6.297,2,0,0,0.205,0,1,6,663a76878c91660487934528,69e6041b182e2787aa7105c0,69e5f3e940b1445faaf04dae,,6,Because this is simply fair.,51,45,1,
2026-04-20 10:57:52,2026-04-20 10:59:28,IP Address,,100,95,True,2026-04-20 10:59:28,R_2GRbA4BxWkBUS6R,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.009,0,3.43,4.832,5.862,2,50/50 split seems fair. ,2.032,3.983,4.741,2,1.739,4.871,5.716,4,0,0,0.219,0,0,6,613b48355d0ce9785138eaa7,69e606a90afeb4300584812f,69e5f3e940b1445faaf04dae,,6,50/50 split seems fair. ,50,40,1,
2026-04-20 10:54:10,2026-04-20 10:59:28,IP Address,,100,317,True,2026-04-20 10:59:28,R_8IuRisa297wltL3,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.015,0,18.029,18.029,19.384,1,it fair to split it evenly,7.793,7.793,8.54,1,11.576,12.248,14.02,2,0,0,0.211,0,0,6,67069e0c08698d5dd85692c0,69e605ca878b4d8dad06da41,69e5f3e940b1445faaf04dae,,6,it fair to split it evenly,100,70,1,
