"classification_id","memory"
"WCLS05363","I will get my $8 and the other participant will get $4"
"WCLS05364","I will have $12 dollars and my match will have $0"
"WCLS05365","I will have $8 and the other participant will have $4 which is unfair"
"WCLS05366","I will have 5x as much as they do"
"WCLS05367","I will have all the allocated amount of $12"
"WCLS05368","I will have all the money and they will have none"
"WCLS05369","I will have more than them"
"WCLS05370","I will not lose anything and the other participant will not gain anything."
"WCLS05371","I will only have 4"
"WCLS05372","I will use the same analogy as the previous round as this all seems to be happening by chance, much like placing a bet. It's like me staking 2/3rds on a bet with the other participant."
"WCLS05373","I win - double money for me, a rare victory indeed"
"WCLS05374","I win a bet and take all of the money while they lose the bet."
"WCLS05375","I win a prize with a group but the money goes directly to me. I then decide if I split the cash or give it evenly to the other participate. I give it evenly."
"WCLS05376","I win more money than my brother at the racetrack."
"WCLS05377","I win the Powerball lottery"
"WCLS05378","I wish to reward my fellow supporter but the majority of the amount should come to me to reflect my greater input"
"WCLS05379","I won a bet and get -$4."
"WCLS05380","I won a lottery ticket that paid out $12 and the other person's ticket paid nothing."
"WCLS05381","I won a prize or award."
"WCLS05382","I won money on a scratch card and decide to keep it all for myself because I bought the scratch card"
"WCLS05383","I won some money in a competion that both myself and my friend entered, I decided to split the money"
"WCLS05384","I wont want to take from something that is not mine, greediness is not in my nature"
"WCLS05385","I worked with a friend to sell some items and we split the profit."
"WCLS05386","I would assume there is no price difference because what was asked for was done, with not additional effort."
"WCLS05387","I would be disappinted as I would expect to receive the full amount"
"WCLS05388","I would be disappointed as I would like to receive the full amount"
"WCLS05389","I would be doing the same ammount of work but only getting paid half the price as previously, it does not seem a very fair reward for the effort involved."
"WCLS05390","i would be excited to get more money"
"WCLS05391","I would be getting the same as the person selling the data is charging so they would be working for nothing"
"WCLS05392","I would be giving a donation to a charity. 4 dollars would be sufficient"
"WCLS05393","I would be giving the other participant my part of my money"
"WCLS05394","I would be happy like i had a whole pizza to myself."
"WCLS05395","I would be happy with this"
"WCLS05396","I would be inclined to do this so that we equally benefit from the bonus. Fair is fair."
"WCLS05397","I would be indifferent like waking up at night and going back to sleep"
"WCLS05398","I would be indifferent to this, because I ended up getting to keep the same amount"
"WCLS05399","I would be like giving a small gift to somebody"
"WCLS05400","I would be loosing money"
"WCLS05401","I would be losing out as the person selling so perhaps someone making a lesser offer on a site such as vinted or ebay."
"WCLS05402","I would be losing out, like if someone had not paid for there portion."
"WCLS05403","I would be okay with that the broker has found the researcher to sell the data to so they did most of the harder work"
"WCLS05404","I would be quite happy with that"
"WCLS05405","I would be shortchanging myself and I am worth more than that"
"WCLS05406","i would be splitting the ammount evenly"
"WCLS05407","I would be taking my mum out for coffee"
"WCLS05408","I would be tempted to do that after all the other person has a good amount anyway."
"WCLS05409","I would be transferring this to the participant to make our prices completely even, and would be the fairest way for both of us in this situation to both be paid $4 each."
"WCLS05410","I would be very generous. The other person would have even more money than I would if I gave them $4. It would be like giving someone money that already has enough money in savings."
"WCLS05411","I would be willing to pay full price for my items."
"WCLS05412","I would be working for well below the minimum wage and hardly earning anything for my efforts"
"WCLS05414","i would be worse off than them"
"WCLS05415","I would believe that a greedy person would do this, it would leave the other participant at $0 which seems largely unfair as they are taking the same test I am."
"WCLS05416","I would call this person cut throat or greedy like someone at work who poaches your ideas as their own."
"WCLS05417","I would cancel their participation."
"WCLS05418","I would comfortable give the other participant $4 to assist him with personal planning."
"WCLS05419","I would compare this to taking payment for a service."
"WCLS05420","I would consider it similar to offering to help another at the detriment to yourself, like knowing you have nothing left at the end of the month but you can scrape together enough for a coffee, only to spend it on someone else instead."
